0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
[욕설],광주나이키s,유미던진거때문에,같이,던짐,,,,,,,,,,,,,,,,,,,
[욕설],응꼬체스,미드,유미,잡고,정화,유체화,던짐,,,,,,,,,,,,,,,,
[욕설],Lv,99,망나니,<<,정글들고,이유없이,미드,쳐와서,cs,뺏고,겜,망침,,,,,,,,,,,
[욕설],이즈라얼,,,,,,,,,,,,,,,,,,,,,,
[욕설],솜,뭉,<<,서폿,사미라,박고,패드립만,합니다,[3],,,,,,,,,,,,,,
[욕설],오니,아리,"(패드립,",욕),,,,,,,,,,,,,,,,,,,
[욕설],바잉퍼,<,라는계정이,화성가야한다,<,로,욕설,[3],,,,,,,,,,,,,,,
[욕설],주제를알아라숟갈,<<<,,,,,,,,,,,,,,,,,,,,,
[욕설],후카보시,패작러,,,,,,,,,,,,,,,,,,,,,
[욕설],moviekoon,<----,패드립,[5],사진,,,,,,,,,,,,,,,,,,
[욕설],부캐촌,"""",망나니VS도구,"""",무지성,미드라이너,,,,,,,,,,,,,,,,,
[욕설],징키스카,//,도레곤,<<전라도비난및,트롤짓,사진,,,,,,,,,,,,,,,,,
[욕설],주연히,<--,만나면,개트롤,인지,하셈,,,,,,,,,,,,,,,,,
[욕설],Cribo,Snake,<--,심각한,고의트롤,,,,,,,,,,,,,,,,,,
[욕설],아,십새,신고할랬는데,,,,,,,,,,,,,,,,,,,,
[욕설],고의,게임,"방해,","비꼬기,",참여x,,,,,,,,,,,,,,,,,,
[욕설],"Aycaps,","미드피즈캐리각,",인천,박희서,<<,유인원,3인큐,박제,[1],사진,,,,,,,,,,,,,
[욕설],자신있게들어가,더이상은야메로,[3],,,,,,,,,,,,,,,,,,,,
[욕설],여유처부리다,패배,ㅋ,사진,,,,,,,,,,,,,,,,,,,
[욕설],"N번방,패드립",하는,악질,(mxnxmxnxmxnx),사진,,,,,,,,,,,,,,,,,,
[욕설],빽찌오빠<<<,정글탓만하는,패드립,잼민이입니다.,,,,,,,,,,,,,,,,,,,
[욕설],t,없이,맑은,모,박제합니다,,,,,,,,,,,,,,,,,,
[욕설],악질유저,신고,,,,,,,,,,,,,,,,,,,,,
[욕설],실버구간,'애기룡',신고합니다.,사진,,,,,,,,,,,,,,,,,,,
[욕설],이,유저,조심하세요,,,,,,,,,,,,,,,,,,,,
[욕설],Floribus,이,분,갱,안왔다고,뭐라고,했던이,성드립에,패드립,까지,꽂음,[1],,,,,,,,,,,
[욕설],무작위,후,귓말로,패드립,욕설,사진,,,,,,,,,,,,,,,,,
[욕설],어이가,없는,욕설,시비유저,[8],,,,,,,,,,,,,,,,,,
[욕설],문의하면,신고시에,필요한,개인정보,주나요?,[1],,,,,,,,,,,,,,,,,
[욕설],갑자기,부모님,욕설,사진,,,,,,,,,,,,,,,,,,,
[욕설],유미,세나,합니다,<-고의트롤,,,,,,,,,,,,,,,,,,,
[욕설],크로플존<,지맘대로,겜안풀리니까,남탓오지게하면서,던짐,,,,,,,,,,,,,,,,,,
[욕설],새끽지민<,시비충,박제,,,,,,,,,,,,,,,,,,,,
[욕설],실버3,응으응응오키<,고의트롤러,박제해유~,,,,,,,,,,,,,,,,,,,
[욕설],우울증,3기,<ㅡ개벌레,패드립퍼,사진,,,,,,,,,,,,,,,,,,
[욕설],불멸의,김순신,골드구간,패드립,유저,,,,,,,,,,,,,,,,,,
[욕설],띡띡띡띡띡띡띡띡<,62렙,실버4,서식중,고의트롤,박제합니다,,,,,,,,,,,,,,,,,
[욕설],<긴글주의>라이엇의,채팅,제재,방식이,억울하고,여러분의,도움이,필요합니다.,,,,,,,,,,,,,,,
[욕설],서폿인데,미드와서,행패부리네요,,,,,,,,,,,,,,,,,,,,
[욕설],Special,Someone,악질유저검거,,,,,,,,,,,,,,,,,,,,
[욕설],"""를","토""",-,고의,트롤러,(박제),,,,,,,,,,,,,,,,,
[욕설],또,하면,개,<,못하는대,멍청하고,악질임,,,,,,,,,,,,,,,,
[욕설],★현상금,30☆,직스신,/,힐주랑,<-,"패드립,",트롤,듀오,///,듀오,찾습니다,현상금,30,,,,,,,,,
[욕설],논다니,<,유미고의트롤,,,,,,,,,,,,,,,,,,,,
[욕설],조용히,겜하고있는데,갑자기,패드립,,,,,,,,,,,,,,,,,,,
[욕설],패드립,아무렇지도,않게...,[2],,,,,,,,,,,,,,,,,,,
[욕설],유튜버만났는데,인성이,참더럽네요,>숭숭군,사진,,,,,,,,,,,,,,,,,,
[욕설],플레구간,욕설,및,패드리퍼,,,,,,,,,,,,,,,,,,,
[욕설],끼리끼리,논다,참,[1],사진,,,,,,,,,,,,,,,,,,
[욕설],대X중학교,클레드,학생,~,학교,먹칠,하지,말고,발,닦고,잠이나,잡시다,~,[1],,,,,,,,,
[욕설],푸,잉,장,탱,이,<<,패드립+던지는,척+이기려니깐,템바꾸기+욕설,사진,,,,,,,,,,,,,
[욕설],여기,올리면,뭐함?,ㅋㅋㅋㅋㅋ,[1],,,,,,,,,,,,,,,,,,
[욕설],oo미녀oo,",",치마입은지은이,<--,패드립,듀오,,,,,,,,,,,,,,,,,
[욕설],ㅋㅋㅋ자칭,대리충,인증요,사진,,,,,,,,,,,,,,,,,,,
[욕설],서포터가,도구입니까?,(개빡치네,),사진,,,,,,,,,,,,,,,,,,
[욕설],Supercoil,<,고의,트롤러,사진,,,,,,,,,,,,,,,,,,
[욕설],나른한,곰탱,혹시,던파랑,마비도하니?,,,,,,,,,,,,,,,,,,
[욕설],롤갤에서,성희롱,당한,거,고소할,예정입니다.,사진,,,,,,,,,,,,,,,,
[욕설],국악인,<--,이,아이디를,사용하는,유저에게,본인의,고소가,진행될거라는,사실을,알려주세요.,[2],사진,,,,,,,,,,
[욕설],BLongzhu,Troll,신상,삽니다,[3],,,,,,,,,,,,,,,,,,
[욕설],고소,하려고하는데,[3],,,,,,,,,,,,,,,,,,,,
[욕설],자칭,자이라,랭킹1위,Pigro,<--박제,,,,,,,,,,,,,,,,,,
[욕설],ANTIDOTE,CEO야,니가,글안써서,내가먼저,박제할게~,사진,,,,,,,,,,,,,,,,
[욕설],[트리미앙],일단,박제~,[3],사진,,,,,,,,,,,,,,,,,,
[욕설],askdjqewm,-고의,트롤러,(박제,ㅋㅋ),,,,,,,,,,,,,,,,,,
[욕설],ddukchigi,패작러,1인,등록~!,,,,,,,,,,,,,,,,,,,
[욕설],칼바람,욕쟁이+고의트롤,듀오,,,,,,,,,,,,,,,,,,,,
[욕설],현장직,부계정,<,욕설,패드리퍼,골드트롤러,,,,,,,,,,,,,,,,,
[욕설],장우석,존잘,<,패작,및,"욕설,",패드립,사진,,,,,,,,,,,,,,,
[욕설],벌레팀운,-,Pot,Limit,Omaha,",",MARCPOONG,",",Wind,of,Lance,,,,,,,,,,,,
[욕설],지역비하(초코치즈포도),사진,,,,,,,,,,,,,,,,,,,,,
[욕설],펀치레이디,<,욕설,후,11,미드빵,,,,,,,,,,,,,,,,,
[욕설],아이디,현피장인,ㅇㅁ,드립,엄청,치네요,,,,,,,,,,,,,,,,,
[욕설],패드립,신고,사진첨부,야릇한궁디,박제,사진,,,,,,,,,,,,,,,,,
[욕설],과호흡딜링,순대,<<<,패드립,,,,,,,,,,,,,,,,,,,
[욕설],느그맴,<,만나면,꽁승,,,,,,,,,,,,,,,,,,,
[욕설],다시보니반갑군요<<,유미,고의트롤,사진,,,,,,,,,,,,,,,,,,,
[욕설],패드립,신고,,,,,,,,,,,,,,,,,,,,,
[욕설],HLE,"DeftChovy,브라질게이",둘,혐오발언,성적,발언,페미니스트,사진,,,,,,,,,,,,,,,
[욕설],참치맛다시,<-,허언증,환자,이,사람,만나면,차단부터,박으세요,,,,,,,,,,,,,,
[욕설],아름답다...,[2],사진,,,,,,,,,,,,,,,,,,,,
[욕설],현피,뜨자던,듀오,트롤러친구들,혹시,보면,댓글,남겨줘,,,,,,,,,,,,,,,
[욕설],진아짜직모른다,<ㅡ,"장애인,벌레",제보,[1],사진,,,,,,,,,,,,,,,,,
[욕설],radtfgwdg,<<,패드립하고,친삭,사진,,,,,,,,,,,,,,,,,,
[욕설],지영001,<<버스타면서,패드립질,하고,현피까자고,하길래,뜨자니까,쫄음,,,,,,,,,,,,,,,
[욕설],bbq,kfc,<<,패작러,,,,,,,,,,,,,,,,,,,
[욕설],>,파이팅,협곡,<,욕설,승률,46퍼,골딱이,,,,,,,,,,,,,,,
[욕설],정신병자,퀸,친구,어케하냐,ㅠㅠㅠ,사진,,,,,,,,,,,,,,,,,
[욕설],ozxzxo,<<ㄹㅇ악질브론즈유저,그냥,닷지,추천드림,[3],사진,,,,,,,,,,,,,,,,
[욕설],무개념,4인,파티,[1],사진,,,,,,,,,,,,,,,,,,
[욕설],갑자기,패드립박는,친구,전화번호,[1],,,,,,,,,,,,,,,,,,
[욕설],오우야쓰쓰쓰,<<<,"직스,유미",서폿,트롤러,[2],,,,,,,,,,,,,,,,,
[욕설],느그매미,벌레,제보,[1],,,,,,,,,,,,,,,,,,,
[욕설],BJ,타락루시퍼<<따여놓고,정글,심해라는,레전드BJㅋㅋㅋ,,,,,,,,,,,,,,,,,,
[욕설],실버2,"이조토박터,",저저원,사진,,,,,,,,,,,,,,,,,,,
[욕설],"대리D2캡틴뒷머리까G4,깅굥내P2",패드립신고,,,,,,,,,,,,,,,,,,,,,
[욕설],찌디,<-,1ㄷ1,박제,사진,,,,,,,,,,,,,,,,,,
[욕설],장동혁,-,유미가,유미했네요,사진,,,,,,,,,,,,,,,,,,
[욕설],패드리퍼,우선박제,사진,,,,,,,,,,,,,,,,,,,,
[욕설],칼바람중,욕설,패드립,도발,난무,,,,,,,,,,,,,,,,,,
[욕설],저같이,실버인분들,조심하세요,,,,,,,,,,,,,,,,,,,,
[욕설],롤을,하면,안되는,이유(트런들,쓰읍,말이,심하네?),,,,,,,,,,,,,,,,
[욕설],[양파맛우유],일베사상,혜지드립,사진,,,,,,,,,,,,,,,,,,,
[욕설],"패드립,욕설",사진,,,,,,,,,,,,,,,,,,,,,
[욕설],[stevehoon1]자칭,금수저,패드리퍼,,,,,,,,,,,,,,,,,,,,
[욕설],[물수제비장인],패드립,부모살인,닷지하세요,변리사라고함,[1],사진,,,,,,,,,,,,,,,,
[욕설],지역비하(벨코즈,빠돌이),사진,,,,,,,,,,,,,,,,,,,,
[욕설],일반게임에서,무개념으로,욕설,,,,,,,,,,,,,,,,,,,,
[욕설],"커다란기둥,커다란",덮개,개벌레듀오,만나면,필패,사진,,,,,,,,,,,,,,,,,
[욕설],엑스헌터,<ㅡ,필패병기사람아님.,전적검색,ㄱ,사진,,,,,,,,,,,,,,,,,
[욕설],너의미소그리워<누군지아시는분,댓글좀ㅇㅇ,,,,,,,,,,,,,,,,,,,,,
[욕설],패드립,비매너,유저,번호있음,,,,,,,,,,,,,,,,,,,
[욕설],칼바람,욕설,성희롱,3인큐,엘리트양주/뚜쉬뚜쉬또쉬또쉬/정나임,박제,사진,,,,,,,,,,,,,,,,
[욕설],고의,트롤러,조심하세요!,강타두개든,바텀듀오,사진,,,,,,,,,,,,,,,,,
[욕설],작투,:,"""여자는",대주고,다리나,벌리고,버스나,"타지""",사진,,,,,,,,,,,,,,
[욕설],남탓,패드립충,박제,[1],사진,,,,,,,,,,,,,,,,,,
[욕설],"욕설,","패드립,",고의트롤,유저,사진,,,,,,,,,,,,,,,,,,
[욕설],혐오,발언,및,패드립,유저,사진,,,,,,,,,,,,,,,,,
[욕설],"험블대장,",태희오빠,듀오,패작,,,,,,,,,,,,,,,,,,,
[욕설],정말,성적인,부모욕하는,사람이랑,같이,게임하기,싫습니다.,,,,,,,,,,,,,,,,
[욕설],페미들,,,,,,,,,,,,,,,,,,,,,,
[욕설],정치질,4인,박제,사진,,,,,,,,,,,,,,,,,,,
[욕설],개벌레,제보,,,,,,,,,,,,,,,,,,,,,
[욕설],적발,<<,고의트롤의심유저,사진,,,,,,,,,,,,,,,,,,,
[욕설],악질,패드립,유저,"""페이탈블로우""",[1],사진,,,,,,,,,,,,,,,,,
[욕설],아까,오전,일반,실버미포의,결말,사진,,,,,,,,,,,,,,,,,
[욕설],역대급,트롤러,박제,닉네임,boowo,비디오,,,,,,,,,,,,,,,,,
[욕설],부처님도화낼실력,<<,돌넥,"패드립,욕설유저",,,,,,,,,,,,,,,,,,,
[욕설],다이아,원챔충이,일반와서,실4딱상대로,라인전지고,남탓웅앵웅ㅋㅋㅋ,[1],사진,,,,,,,,,,,,,,,
[욕설],"겨털덮밥,",스즈키,"사토루,",Gastly,<,봇전에서,일진놀이,하는,급식들,,,,,,,,,,,,,,
[욕설],ㅋㅋㅋㅋㅋㅋ,브론즈,이즈의,패드립,사진,,,,,,,,,,,,,,,,,,
[욕설],랭겜,워익,닉네임:킹,룡칸,패드립,사진,,,,,,,,,,,,,,,,,
[욕설],개꿀맛,티모,<<,매칭,트롤범,사진,,,,,,,,,,,,,,,,,
[욕설],마법철퇴,<-,패드립,+,대리,의심,[1],사진,,,,,,,,,,,,,,,
[욕설],어둠속에서,널,<ㅡ,쓰레기잠수충,,,,,,,,,,,,,,,,,,,
[욕설],Sloan,Great,Wall,<--,고의트롤,사진,,,,,,,,,,,,,,,,,
[욕설],Hide,on,jnajeg,<--패드립,사진,,,,,,,,,,,,,,,,,,
[욕설],패드립유저,박제합니다..2,사진,,,,,,,,,,,,,,,,,,,,
[욕설],패드립,유저2명,걸르세요,사진,,,,,,,,,,,,,,,,,,,
[욕설],패드립유저,박제합니다,사진,,,,,,,,,,,,,,,,,,,,
[욕설],플래구간,아가리,묵념트롤러,2명,,,,,,,,,,,,,,,,,,,
[욕설],닉네임,>>,BJ앵듀,페미니스트,,,,,,,,,,,,,,,,,,,
[욕설],에,똴,<,가정교육,못배운,티,내며,폭언,남발,사진,,,,,,,,,,,,,
[욕설],KindredBow,대리,의심,[1],사진,,,,,,,,,,,,,,,,,,
[욕설],노답,4인,파티,신고합니다.,사진,,,,,,,,,,,,,,,,,,
[욕설],벌레,브론즈,하나,피하시라고,알립니다.,,,,,,,,,,,,,,,,,,
[욕설],힐러데스네=펑펑울었어=ㅇㅁㅇㅇ,사진,,,,,,,,,,,,,,,,,,,,,
[욕설],아씨왜들어갔지<어미없는아이+피코정신병,[5],사진,,,,,,,,,,,,,,,,,,,,
[욕설],펑펑울었어<느그애미,개버러지년,ㅇㅈ?,사진,,,,,,,,,,,,,,,,,,,
[욕설],인간의위대인<얘까지버러지세트,사진,,,,,,,,,,,,,,,,,,,,,
[욕설],빼미규<버러지듀오,사진,,,,,,,,,,,,,,,,,,,,,
[욕설],무띠야<버러지듀오,사진,,,,,,,,,,,,,,,,,,,,,
[욕설],패드립치신단다.,심지어,메.갈이네,사진,,,,,,,,,,,,,,,,,,,
[욕설],편견없는사람<애미뒤졋냐,씨발련아?,애미가,뒤져서,그러라디?,애비도,뒤져있길바란다.,사진,,,,,,,,,,,,,,,
[욕설],다빈이닷,＜---패드리퍼,,,,,,,,,,,,,,,,,,,,,
[욕설],Cookie,wow<엄마없는애,사진,,,,,,,,,,,,,,,,,,,,
[욕설],이곳이어디죠<어디긴롤벤박제짒아,사진,,,,,,,,,,,,,,,,,,,,,
[욕설],JPL,정의의편러브<애미뒤진듀오,검거,사진,,,,,,,,,,,,,,,,,,,
[욕설],삠뿡삥,<,전형적인,무지성,혜지서폿,[3],사진,,,,,,,,,,,,,,,,
[욕설],01038287870,,,,,,,,,,,,,,,,,,,,,,
[욕설],남혐,유저,신고함니다,,,,,,,,,,,,,,,,,,,,
[욕설],이거,누가,트롤,어뷰징인거임??,사진,,,,,,,,,,,,,,,,,,
[욕설],'리오레접대',님을,찾습니다,,,,,,,,,,,,,,,,,,,,
[욕설],김팡석,<<,플레구간,탑신병자,+,채팅으로,게임을,망침.,,,,,,,,,,,,,,,
[욕설],만두좀<-픽창부터,여성혐오발언,날리는,정신병자,조심,,,,,,,,,,,,,,,,,,
[욕설],지져먹기,고소하기,전에,들어와서,사과,인증하세요!,사진,,,,,,,,,,,,,,,,
[욕설],강은휘,<--,승률,48%,짜리가,욕,하면서,가르치려,함,,,,,,,,,,,,,,
[욕설],우리바텀정글노엄,<<<,,,,,,,,,,,,,,,,,,,,,
[욕설],오우,스오게이,잘가라..,[1],사진,,,,,,,,,,,,,,,,,,
[욕설],너의몸속으로,<<,대리및,패드립,고소접수,,,,,,,,,,,,,,,,,,
[욕설],jigun,master,-,채팅이나,똑바로,보고,ㅈㄹ해라,사진,,,,,,,,,,,,,,,
[욕설],Aze,star,<<<,서폿한테,도구,라고,칭하고,무시하네요,ㅎㅎ,,,,,,,,,,,,,,
[욕설],또2또2,-,정치질,씹극혐이네,사진,,,,,,,,,,,,,,,,,,
[욕설],프림맛제티짱<---,부모욕하는,인성,개,쓰레기,새끼,공유합니다.,사진,,,,,,,,,,,,,,,
[욕설],Laffey,724,JustLikeTear,<<겜하는내내,쉴새없이전챗으로패드립해댐,,,,,,,,,,,,,,,,,,
[욕설],맛스타주세요,<---,주댕이만,터는,장애인,사진,,,,,,,,,,,,,,,,,
[욕설],마이쮸s,/,명자와박헌수,패드립,욕설,듀오,사이버,신고,완료,,,,,,,,,,,,,,
[욕설],엄청잘하는유저,<<,악질,트롤러,,,,,,,,,,,,,,,,,,,
[욕설],풀캠하고노갱귀환,<--,채팅진상,,,,,,,,,,,,,,,,,,,,
[욕설],DK,jhost,<<,님,원한데로,고소장,접수,줄게요.,[1],,,,,,,,,,,,,,
[욕설],2000,08,28,패드립,도배,고의로,적에게,죽어주는,사람,만나면닷지,,,,,,,,,,,,,
[욕설],힌둥교,<--,"악질,","패드립,",성드립,유저,,,,,,,,,,,,,,,,,
[욕설],정글차이달달하고,<-,여성유저,성희롱,,,,,,,,,,,,,,,,,,,
[욕설],욕설,한양대,유저,흐엥후엥우,박제,[1],,,,,,,,,,,,,,,,,
[욕설],성추행,4인큐,ㄹㅇㅋㅋ,[1],,,,,,,,,,,,,,,,,,,
[욕설],고의,트롤러,신고합니다,-,"개찰밥,",흑꼭이,,,,,,,,,,,,,,,,,
[욕설],오오미싫은것,패드리퍼,박제~,칼바람에서,이악물고하는중!!!,사진,,,,,,,,,,,,,,,,,
[욕설],캐삭해주세요,아이언,"""아놔트롤인데""님!!!",사진,,,,,,,,,,,,,,,,,,,
[욕설],진,갓,,,,,,,,,,,,,,,,,,,,,
[욕설],휴일,전날에만,잠깐,나오는,중고잡벌레,트리오,ㅠ,사진,,,,,,,,,,,,,,,
[욕설],랭겜,듀오,찾는,사이트,https://duo.lol/,에서,,,,,,,,,,,,,,,,,
[욕설],hide,on,condom,<,예비성범죄자.,패드립,,,,,,,,,,,,,,,,,
[욕설],플레1,다이아,4큐,위험,인물,전적,안좋으면,닷지,안하고,바로,욕부터함,사진,,,,,,,,,,,
[욕설],욕설,창원대장,뜸이다,박제,,,,,,,,,,,,,,,,,,,
[욕설],"7grand,","송사탄,","천재상,",초가스1티어,4인큐,"선동충,",욕설,신고합니다.,,,,,,,,,,,,,,,
[욕설],가정교육,못받은,벌레,트리오입니다.,,,,,,,,,,,,,,,,,,,
[욕설],6과9라는,닉넴,잘봐두세요,,,,,,,,,,,,,,,,,,,,
[욕설],진지하게,조언부탁드립니다,제발도와주세요,,,,,,,,,,,,,,,,,,,,
[욕설],jinnnnny,<-,"여자,",유틸서폿만,보면,지체장애인이라,욕하는,사람,박제,,,,,,,,,,,,,,
[욕설],초코빠잉,-,혼자,다른,게임하시나,봅니다?,사진,,,,,,,,,,,,,,,,
[욕설],Burge,King<-악질,패드리퍼,,,,,,,,,,,,,,,,,,,,
[욕설],아이언4,찐,패작들ㅎㅎ,사진,,,,,,,,,,,,,,,,,,,
[욕설],아이디:Adios,NightMare,<<<,1대1,쳐발리고,빤스런친,놈,,,,,,,,,,,,,,,,
[욕설],노시눙,<-,비매너행위,및,욕설,,,,,,,,,,,,,,,,,,
[욕설],아정글차이5지네<<보면닷지하셈,사진,,,,,,,,,,,,,,,,,,,,,
[욕설],4,소대장,<--,악질,패드립,유저,,,,,,,,,,,,,,,,,
[욕설],KeepBackStraight,기억들,하고,가세요,욕설,트롤러,사진,,,,,,,,,,,,,,,,
[욕설],지나가는시민01,<<,패드립및,비매너행위및,허언조장,[3],사진,,,,,,,,,,,,,,,,
[욕설],보와지섹과스,<<,패드립및,비매너행위,[2],,,,,,,,,,,,,,,,,,
[욕설],페미유저,oneway,yun,패드립하는분임,조심하세용,[1],,,,,,,,,,,,,,,,,
[욕설],설원곰,<---패드립,비매너유저,사진,,,,,,,,,,,,,,,,,,,
[욕설],박제,[2],사진,,,,,,,,,,,,,,,,,,,,
[욕설],열차는칙칙폭폭,<<<<,벌레,,,,,,,,,,,,,,,,,,,,
[욕설],에이전트,애쉬,<<<<,걍,벌레,,,,,,,,,,,,,,,,,,
[욕설],"박고봄,","응애나아기트위치,","투호,",양학하는,파일럿,사진,,,,,,,,,,,,,,,,,
[욕설],ㅅㅍㅊㅇ,이러는데,누가,잘못한거냐?,[1],비디오,,,,,,,,,,,,,,,,,
[욕설],솔랭,중,만난,패드립(+성드립),야스오,내일,참교육,간다,[1],,,,,,,,,,,,,,
[욕설],Einstein의야스오/whddndla<<,ㄱㅂㄹ,비매너및,욕설패드립,,,,,,,,,,,,,,,,,,,
[욕설],89년생,김선생,Goorgi,Vayne,부모욕,엄청나게,하는,쓰레기들,,,,,,,,,,,,,,,
[욕설],시전이,<<,칼바람,시비충,욕설및,비매너,,,,,,,,,,,,,,,,,
[욕설],욕설,패드립,박제,이름,김건우당,,,,,,,,,,,,,,,,,,
[욕설],온전한사람,<<,애미뒤진,탈주새끼박제,사진,,,,,,,,,,,,,,,,,,
[욕설],애,흔,간,단,,,,,,,,,,,,,,,,,,,
[욕설],연경제미포장인,←,말로만,듣던,트롤러였습니다,,,,,,,,,,,,,,,,,,
[욕설],롤,팡,<ㅡ,칼바람,쓰레기,패드립러,,,,,,,,,,,,,,,,,
[욕설],"아프리카,트위치",bj,스트리머,신아,박제합니다.,사진,,,,,,,,,,,,,,,,,
[욕설],썸앤썸(밥밥,부캐),다1,아이디로,목치기하고,실골에서,5데스,탈주하는,버러지,,,,,,,,,,,,,,
[욕설],운영승부,<---,자리비움,벌레,추가요,,,,,,,,,,,,,,,,,,
[욕설],[폐드립],아이디,:,혜지찡z,(매우,악질),[1],사진,,,,,,,,,,,,,,,
[욕설],불건전,아이디,패드립,박제,사진,,,,,,,,,,,,,,,,,,
[욕설],브실,친구들,이친구,보면,닷지하고,같이하면,리폿해,사진,,,,,,,,,,,,,,,
[욕설],푸딩백작,<ㅡ,칼바람,개벌레,만나면,졋다생각해셈,,,,,,,,,,,,,,,,,
[욕설],'서폿차이하면던짐',<<<,무조건,남탓하면서,패드립합니다,사진,,,,,,,,,,,,,,,,,
[욕설],엘리온,하는중,만나면,무조건,신고하세요,,,,,,,,,,,,,,,,,,
[욕설],서폿,걸리고,미드간다,징징거리는,패드리퍼요,사진,,,,,,,,,,,,,,,,,
[욕설],일겜에서,패드립,박는,유저,-목포,정자왕,|,앙버떠,[1],,,,,,,,,,,,,,
[욕설],twitch,브라떠,남탓하며,잠수,제보합니다.,,,,,,,,,,,,,,,,,,
[욕설],내멘탈빼빼로야,니가,이글을,읽든,안읽든,상관없지만...,사진,,,,,,,,,,,,,,,,
[욕설],똥밟지,마세요들..,[2],사진,,,,,,,,,,,,,,,,,,,
[욕설],작은세현이,<ㅡ,개벌레,쓰레기,브라움픽,ㅅㄱ,,,,,,,,,,,,,,,,,
[욕설],"오징어뎁슈,",말없는분,성희롱,신고중입니다.,사진,,,,,,,,,,,,,,,,,,
[욕설],<김신의>박제,게임이,끝난후,패드립과,욕설을,한후에,친삭하네여,사진,,,,,,,,,,,,,,,
[욕설],정글바위게내꺼야,임마,이거,정신감정,받아봐야함,,,,,,,,,,,,,,,,,,
[욕설],IJlJlJlJlJlJlJlI<--욕설+위안부피해자,비하발언,[1],,,,,,,,,,,,,,,,,,,,
[욕설],욕설,신고,GayKim,패드립,,,,,,,,,,,,,,,,,,,
[욕설],하늘,색스,타킹,<,고의트롤,및,지정,욕,모욕죄,고소,예정,색스,타킹,<,고의트롤,및,지정,욕,모욕죄,고소,예정,[1],사진
[욕설],AFTV수혈,패드립+고의트롤,박제합니다,,,,,,,,,,,,,,,,,,,,
[욕설],'뜽우라고',패작러,신고합니다,,,,,,,,,,,,,,,,,,,,
[욕설],엔터키뽑고게임중,<,유미고의패작,,,,,,,,,,,,,,,,,,,,
[욕설],"""",dope,shxt,"""","(일겜연승팟,",고의트롤러),[1],,,,,,,,,,,,,,,,
[욕설],4일의,기적,<<,전닉,shadow,chloe,박제,사진,,,,,,,,,,,,,,,
[욕설],빵쁠린,,,,,,,,,,,,,,,,,,,,,,
[욕설],상상초월,엄청난,사람이,떴어요,,,,,,,,,,,,,,,,,,,
[욕설],유튜브,스제크,스트리밍,롤,ㄱㄱㄱ,,,,,,,,,,,,,,,,,,
[욕설],컴스빌,의,as,,,,,,,,,,,,,,,,,,,,
[욕설],롤,채팅에,번호를,쳐놓고,자기꺼,아닌데ㅋㅋㅋㅋ라고,말했으면,,,,,,,,,,,,,,,,
[욕설],칼바람서,게임저하시키는,훈수충박제,,,,,,,,,,,,,,,,,,,,
[욕설],위안부랑,세월호로,가지고,패드립욕설,신고좀,[1],,,,,,,,,,,,,,,,,
[욕설],MaRin,YouTube,<,프로게이머,이름달고,창*,드립갈기는,잼민이,[2],사진,,,,,,,,,,,,,
[욕설],실시간,유튜브,스제크,스트리밍중,,,,,,,,,,,,,,,,,,,
[욕설],이러지맙시다<버러지,추가요!,[4],사진,,,,,,,,,,,,,,,,,,,
[욕설],유쾌한,놈<응니M2,[1],사진,,,,,,,,,,,,,,,,,,,
[욕설],앙히모띠<뇌없는버러지,[1],사진,,,,,,,,,,,,,,,,,,,,
[욕설],내,꿈은,뜨뜨뜨뜨,<,고의트롤,,,,,,,,,,,,,,,,,,
[욕설],삼양간짬뽕<ㅂㄹㅈZJT,사진,,,,,,,,,,,,,,,,,,,,,
[욕설],휘바껌,<,승률,25%,고의트롤,패드립,욕설,사진,,,,,,,,,,,,,,,
[욕설],I캬샷I주식유튜버,<<,고의트롤,욕설,패드립,[1],,,,,,,,,,,,,,,,,
[욕설],패드립,및,전화번호,유포,고소되나요?,[1],,,,,,,,,,,,,,,,,
[욕설],HALALALA<섹드립,사진,,,,,,,,,,,,,,,,,,,,,
[욕설],닉네임:,요,명,"욕,",트롤,박제합니다,,,,,,,,,,,,,,,,,
[욕설],Roman,Empire<역겨운,패작두오,사진,,,,,,,,,,,,,,,,,,,
[욕설],표창,챱,챱<역겨운,패작,두오,사진,,,,,,,,,,,,,,,,,
[욕설],fangsi,<-,킬뎃,맘에,안들면,던집니다.,,,,,,,,,,,,,,,,,
[욕설],홍,GOLD,보,욕설박제합니다,,,,,,,,,,,,,,,,,,,
[욕설],umpa<박제,[1],사진,,,,,,,,,,,,,,,,,,,,
[욕설],Xi,lian<박제,[2],사진,,,,,,,,,,,,,,,,,,,
[욕설],꼭,혼쭐내주고싶어요!,[1],,,,,,,,,,,,,,,,,,,,
[욕설],일반,한게임,지면,듣는말.jpg,[2],사진,,,,,,,,,,,,,,,,,
[욕설],트롤러,,,,,,,,,,,,,,,,,,,,,,
[욕설],자허블사줄게,-,패드립이,기본인가,봐요?,[1],사진,,,,,,,,,,,,,,,,
[욕설],다랍쥐,칼바람에서,조용히,겜하는데,입터는,카서스,,,,,,,,,,,,,,,,,
[욕설],널위해서해볼게<인류,역사상,최저의,버러지,발견!,사진,,,,,,,,,,,,,,,,,
[욕설],이정우06<버러지,두오,사진,,,,,,,,,,,,,,,,,,,,
