0,1,2,3,4,5,6,7,8
하늘 색스 타킹,Silver 2,WIN,Kayle,top,6 , 5 , 7,2.60
하늘 색스 타킹,Silver 2,WIN,Jayce,top,18 , 7 , 8,3.71
하늘 색스 타킹,Silver 2,LOSS,Gwen,support,4 , 9 , 13,1.89
하늘 색스 타킹,Silver 2,LOSS,Kindred,jungle,4 , 5 , 4,1.60
하늘 색스 타킹,Silver 2,WIN,Irelia,mid,11 , 5 , 3,2.80
하늘 색스 타킹,Silver 2,LOSS,Ryze,jungle,8 , 9 , 15,2.56
하늘 색스 타킹,Silver 2,LOSS,Yasuo,mid,0 , 4 , 0,0.00
하늘 색스 타킹,Silver 2,WIN,Veigar,adc,8 , 8 , 11,2.38
하늘 색스 타킹,Silver 2,LOSS,Yuumi,support,1 , 9 , 2,0.33
하늘 색스 타킹,Silver 2,WIN,Jayce,top,7 , 1 , 3 ,0.00
하늘 색스 타킹,Silver 2,WIN,Kayle,adc,8 , 9 , 27,3.89
하늘 색스 타킹,Silver 2,WIN,Jayce,top,4 , 5 , 5,1.80
하늘 색스 타킹,Silver 2,LOSS,Tryndamere,adc,7 , 13 , 17,1.85
하늘 색스 타킹,Silver 2,WIN,Kennen,mid,12 , 9 , 21,3.67
하늘 색스 타킹,Silver 2,LOSS,Leblanc,support,15 , 7 , 11,3.71
하늘 색스 타킹,Silver 2,LOSS,Jhin,mid,4 , 4 , 1,1.25
하늘 색스 타킹,Silver 2,WIN,Leblanc,mid,5 , 4 , 10,3.75
하늘 색스 타킹,Silver 2,LOSS,Kayn,jungle,5 , 8 , 1,0.75
하늘 색스 타킹,Silver 2,WIN,Talon,support,17 , 7 , 6,3.29
엔터키뽑고게임중,Silver 1,LOSS,Thresh,support,3 , 12 , 22,2.08
엔터키뽑고게임중,Silver 1,LOSS,Ashe,adc,6 , 12 , 15,1.75
엔터키뽑고게임중,Silver 1,LOSS,Ekko,mid,2 , 6 , 2,0.67
엔터키뽑고게임중,Silver 1,WIN,Viego,jungle,3 , 1 , 2,5.00
엔터키뽑고게임중,Silver 1,WIN,Cassiopeia,mid,3 , 8 , 1,0.50
엔터키뽑고게임중,Silver 1,LOSS,Pantheon,mid,4 , 5 , 11,3.00
엔터키뽑고게임중,Silver 1,WIN,Ashe,adc,2 , 9 , 4,0.67
엔터키뽑고게임중,Silver 1,WIN,Thresh,support,1 , 5 , 8,1.80
엔터키뽑고게임중,Silver 1,RE,Thresh,support,0 , 0 , 1,1.00
엔터키뽑고게임중,Silver 1,WIN,Thresh,support,0 , 10 , 9,0.90
엔터키뽑고게임중,Silver 1,WIN,Pantheon,mid,11 , 3 , 3,4.67
엔터키뽑고게임중,Silver 1,WIN,Camille,top,4 , 5 , 6,2.00
엔터키뽑고게임중,Silver 1,LOSS,Ashe,adc,1 , 8 , 5,0.75
엔터키뽑고게임중,Silver 1,WIN,Aatrox,top,16 , 7 , 7,3.29
엔터키뽑고게임중,Silver 1,WIN,Thresh,support,0 , 2 , 7,3.50
엔터키뽑고게임중,Silver 1,LOSS,Kennen,top,0 , 5 , 0,0.00
엔터키뽑고게임중,Silver 1,WIN,Thresh,support,2 , 4 , 14,4.00
엔터키뽑고게임중,Silver 1,WIN,Kennen,top,5 , 1 , 1,6.00
엔터키뽑고게임중,Silver 1,WIN,Akali,mid,5 , 8 , 2,0.88
엔터키뽑고게임중,Silver 1,WIN,Thresh,support,2 , 6 , 32,5.67
엔터키뽑고게임중,Silver 1,LOSS,Riven,top,5 , 7 , 3,1.14
엔터키뽑고게임중,Silver 1,WIN,Kennen,top,5 , 6 , 9,2.33
엔터키뽑고게임중,Silver 1,LOSS,Kennen,top,6 , 8 , 9,1.88
엔터키뽑고게임중,Silver 1,LOSS,Yasuo,top,3 , 12 , 5,0.67
엔터키뽑고게임중,Silver 1,WIN,Akali,top,5 , 5 , 3,1.60
엔터키뽑고게임중,Silver 1,WIN,Thresh,support,0 , 10 , 13,1.30
엔터키뽑고게임중,Silver 1,WIN,Akali,mid,6 , 8 , 5,1.38
엔터키뽑고게임중,Silver 1,LOSS,Viego,jungle,5 , 7 , 5,1.43
엔터키뽑고게임중,Silver 1,WIN,Akali,top,7 , 1 , 1,8.00
엔터키뽑고게임중,Silver 1,WIN,Thresh,support,2 , 2 , 11,6.50
빵쁠린,Platinum 4,WIN,Lucian,top,10 , 6 , 19,4.83
빵쁠린,Platinum 4,WIN,Evelynn,jungle,20 , 10 , 16,3.60
빵쁠린,Platinum 4,WIN,Evelynn,jungle,13 , 3 , 4,5.67
빵쁠린,Platinum 4,WIN,Evelynn,jungle,7 , 1 , 5 ,2.00
빵쁠린,Platinum 4,WIN,Zyra,top,5 , 10 , 24,2.90
빵쁠린,Platinum 4,LOSS,Draven,jungle,10 , 9 , 12,2.44
빵쁠린,Platinum 4,WIN,Zeri,support,7 , 6 , 16,3.83
빵쁠린,Platinum 4,LOSS,Lissandra,jungle,5 , 7 , 11,2.29
빵쁠린,Platinum 4,LOSS,Vladimir,adc,1 , 4 , 0,0.25
빵쁠린,Platinum 4,LOSS,Evelynn,jungle,4 , 5 , 6,2.00
빵쁠린,Platinum 4,WIN,Evelynn,jungle,17 , 6 , 12,4.83
빵쁠린,Platinum 4,WIN,Evelynn,jungle,15 , 9 , 6,2.33
빵쁠린,Platinum 4,WIN,Evelynn,jungle,9 , 3 , 9,6.00
빵쁠린,Platinum 4,WIN,Evelynn,jungle,8 , 1 , 5 ,3.00
빵쁠린,Platinum 4,LOSS,Evelynn,jungle,2 , 7 , 4,0.86
빵쁠린,Platinum 4,WIN,Evelynn,jungle,13 , 3 , 11,8.00
빵쁠린,Platinum 4,WIN,Evelynn,jungle,10 , 2 , 9,9.50
빵쁠린,Platinum 4,LOSS,Nocturne,top,2 , 11 , 11,1.18
빵쁠린,Platinum 4,WIN,Brand,jungle,8 , 8 , 28,4.50
빵쁠린,Platinum 4,LOSS,Veigar,top,18 , 12 , 11,2.42
빵쁠린,Platinum 4,LOSS,Janna,jungle,3 , 10 , 48,5.10
빵쁠린,Platinum 4,WIN,Kindred,jungle,26 , 11 , 12,3.45
빵쁠린,Platinum 4,LOSS,Fiddlesticks,top,9 , 7 , 5,2.00
빵쁠린,Platinum 4,LOSS,MissFortune,jungle,4 , 11 , 13,1.55
빵쁠린,Platinum 4,WIN,Neeko,jungle,9 , 18 , 28,2.06
빵쁠린,Platinum 4,WIN,MissFortune,jungle,12 , 4 , 41 ,3.25
빵쁠린,Platinum 4,LOSS,Kalista,jungle,4 , 5 , 10,2.80
빵쁠린,Platinum 4,WIN,Zilean,jungle,10 , 8 , 39,6.13
빵쁠린,Platinum 4,WIN,MasterYi,jungle,19 , 15 , 14,2.20
빵쁠린,Platinum 4,WIN,Evelynn,jungle,23 , 5 , 15,7.60
이러지맙시다,Silver 2,LOSS,XinZhao,jungle,1 , 6 , 3,0.67
이러지맙시다,Silver 2,LOSS,Warwick,jungle,6 , 8 , 16,2.75
이러지맙시다,Silver 2,WIN,Warwick,jungle,4 , 1 , 7 ,1.00
이러지맙시다,Silver 2,LOSS,Warwick,jungle,6 , 3 , 2,2.67
이러지맙시다,Silver 2,LOSS,XinZhao,adc,5 , 12 , 14,1.58
이러지맙시다,Silver 2,WIN,Warwick,jungle,8 , 2 , 13 ,0.50
이러지맙시다,Silver 2,LOSS,Volibear,jungle,6 , 5 , 4,2.00
이러지맙시다,Silver 2,LOSS,Warwick,jungle,0 , 8 , 6,0.75
이러지맙시다,Silver 2,WIN,Warwick,jungle,5 , 3 , 5,3.33
이러지맙시다,Silver 2,WIN,Rengar,jungle,6 , 2 , 12,9.00
이러지맙시다,Silver 2,WIN,Rengar,adc,7 , 8 , 9,2.00
이러지맙시다,Silver 2,WIN,Khazix,jungle,11 , 7 , 6,2.43
이러지맙시다,Silver 2,WIN,Warwick,jungle,7 , 4 , 14,5.25
이러지맙시다,Silver 2,LOSS,Malphite,adc,6 , 15 , 18,1.60
이러지맙시다,Silver 2,LOSS,Soraka,jungle,2 , 14 , 39,2.93
이러지맙시다,Silver 2,LOSS,JarvanIV,top,2 , 6 , 17,3.17
이러지맙시다,Silver 2,WIN,Nocturne,jungle,3 , 4 , 10,3.25
이러지맙시다,Silver 2,LOSS,Warwick,jungle,6 , 3 , 0,2.00
이러지맙시다,Silver 2,WIN,Garen,top,8 , 18 , 20,1.56
이러지맙시다,Silver 2,WIN,Rengar,jungle,7 , 9 , 10,1.89
이러지맙시다,Silver 2,WIN,Hecarim,jungle,9 , 5 , 9,3.60
이러지맙시다,Silver 2,WIN,Mordekaiser,jungle,7 , 10 , 7,1.40
이러지맙시다,Silver 2,WIN,Hecarim,jungle,12 , 5 , 22,6.80
이러지맙시다,Silver 2,WIN,Mordekaiser,jungle,6 , 1 , 3,9.00
이러지맙시다,Silver 2,WIN,Alistar,support,4 , 14 , 40,3.14
이러지맙시다,Silver 2,WIN,Pantheon,jungle,3 , 6 , 4,1.17
이러지맙시다,Silver 2,LOSS,Pantheon,jungle,6 , 7 , 7,1.86
이러지맙시다,Silver 2,WIN,Pantheon,jungle,4 , 8 , 17,2.63
이러지맙시다,Silver 2,LOSS,Kayn,jungle,11 , 7 , 7,2.57
이러지맙시다,Silver 2,LOSS,Viego,jungle,0 , 6 , 2,0.33
유쾌한 놈,Silver 4,LOSS,Cassiopeia,mid,8 , 9 , 6,1.56
유쾌한 놈,Silver 4,LOSS,Quinn,top,4 , 1 , 0,4.00
유쾌한 놈,Silver 4,LOSS,Aatrox,top,3 , 4 , 0,0.75
유쾌한 놈,Silver 4,LOSS,Zed,jungle,15 , 10 , 4,1.90
유쾌한 놈,Silver 4,LOSS,Quinn,top,5 , 5 , 2,1.40
유쾌한 놈,Silver 4,WIN,Quinn,top,12 , 5 , 9,4.20
유쾌한 놈,Silver 4,WIN,Quinn,top,8 , 6 , 2,1.67
유쾌한 놈,Silver 4,WIN,Varus,top,21 , 5 , 11,6.40
유쾌한 놈,Silver 4,WIN,Brand,adc,20 , 5 , 6,5.20
유쾌한 놈,Silver 4,LOSS,Kaisa,support,0 , 5 , 2,0.40
유쾌한 놈,Silver 4,LOSS,Galio,support,8 , 9 , 5,1.44
유쾌한 놈,Silver 4,LOSS,Riven,mid,3 , 8 , 1,0.50
유쾌한 놈,Silver 4,WIN,KogMaw,adc,13 , 8 , 7,2.50
유쾌한 놈,Silver 4,LOSS,Karthus,top,11 , 9 , 9,2.22
유쾌한 놈,Silver 4,WIN,Kayle,jungle,10 , 8 , 10,2.50
유쾌한 놈,Silver 4,WIN,Mordekaiser,top,17 , 8 , 12,3.63
유쾌한 놈,Silver 4,WIN,Kayn,adc,17 , 10 , 14,3.10
유쾌한 놈,Silver 4,LOSS,Quinn,top,16 , 7 , 1,2.43
유쾌한 놈,Silver 4,LOSS,Renekton,adc,9 , 5 , 6,3.00
유쾌한 놈,Silver 4,LOSS,Leblanc,mid,18 , 4 , 2,5.00
유쾌한 놈,Silver 4,LOSS,Fiddlesticks,mid,6 , 13 , 13,1.46
유쾌한 놈,Silver 4,WIN,Singed,top,11 , 4 , 8,4.75
유쾌한 놈,Silver 4,WIN,Sylas,top,14 , 6 , 2,2.67
유쾌한 놈,Silver 4,LOSS,Kayn,jungle,7 , 5 , 2,1.80
유쾌한 놈,Silver 4,LOSS,Garen,adc,8 , 8 , 4,1.50
유쾌한 놈,Silver 4,WIN,Khazix,top,13 , 3 , 2,5.00
유쾌한 놈,Silver 4,LOSS,Rumble,adc,3 , 8 , 12,1.88
유쾌한 놈,Silver 4,LOSS,MissFortune,top,8 , 8 , 9,2.13
유쾌한 놈,Silver 4,LOSS,Fiddlesticks,adc,18 , 11 , 14,2.91
유쾌한 놈,Silver 4,WIN,Fizz,top,10 , 4 , 3,3.25
앙히모띠,Gold 4,WIN,Darius,jungle,12 , 4 , 8,5.00
앙히모띠,Gold 4,WIN,Twitch,jungle,6 , 1 , 1,7.00
앙히모띠,Gold 4,WIN,Twitch,jungle,7 , 1 , 7 ,4.00
앙히모띠,Gold 4,WIN,Malphite,top,7 , 3 , 10,5.67
앙히모띠,Gold 4,LOSS,Malphite,top,1 , 8 , 5,0.75
앙히모띠,Gold 4,WIN,Malphite,mid,5 , 2 , 6,5.50
앙히모띠,Gold 4,LOSS,Zoe,top,1 , 7 , 11,1.71
앙히모띠,Gold 4,WIN,Zac,mid,5 , 10 , 26,3.10
앙히모띠,Gold 4,LOSS,Swain,top,4 , 16 , 20,1.50
앙히모띠,Gold 4,LOSS,Twitch,adc,6 , 7 , 1,1.00
앙히모띠,Gold 4,WIN,Twitch,jungle,9 , 7 , 10,2.71
앙히모띠,Gold 4,LOSS,Leona,support,1 , 7 , 4,0.71
앙히모띠,Gold 4,WIN,Ashe,support,1 , 5 , 15,3.20
앙히모띠,Gold 4,LOSS,Sion,top,3 , 7 , 4,1.00
앙히모띠,Gold 4,LOSS,Malphite,top,2 , 6 , 7,1.50
앙히모띠,Gold 4,WIN,Malphite,top,5 , 6 , 11,2.67
앙히모띠,Gold 4,LOSS,Malzahar,top,3 , 6 , 9,2.00
앙히모띠,Gold 4,LOSS,TahmKench,top,2 , 11 , 3,0.45
앙히모띠,Gold 4,WIN,Malzahar,top,3 , 13 , 8,0.85
앙히모띠,Gold 4,LOSS,Twitch,jungle,3 , 6 , 1,0.67
앙히모띠,Gold 4,LOSS,Twitch,jungle,21 , 10 , 15,3.60
앙히모띠,Gold 4,LOSS,Nami,support,2 , 8 , 6,1.00
앙히모띠,Gold 4,LOSS,Nami,support,2 , 5 , 18,4.00
앙히모띠,Gold 4,WIN,Nami,support,1 , 2 , 15,8.00
앙히모띠,Gold 4,LOSS,Twitch,jungle,8 , 7 , 2,1.43
앙히모띠,Gold 4,LOSS,Chogath,support,2 , 7 , 1,0.43
앙히모띠,Gold 4,LOSS,Teemo,top,1 , 6 , 1,0.33
앙히모띠,Gold 4,LOSS,Lux,support,2 , 4 , 8,2.50
앙히모띠,Gold 4,WIN,MonkeyKing,support,11 , 5 , 9,4.00
앙히모띠,Gold 4,LOSS,Nami,support,2 , 2 , 2,2.00
Halalala,Bronze 3,WIN,Kalista,top,8 , 7 , 8,2.29
Halalala,Bronze 3,WIN,Yone,top,0 , 2 , 0,0.00
Halalala,Bronze 3,LOSS,Mordekaiser,jungle,6 , 11 , 9,1.36
Halalala,Bronze 3,LOSS,Morgana,mid,10 , 14 , 26,2.57
Halalala,Bronze 3,WIN,Jax,top,3 , 7 , 3,0.86
Halalala,Bronze 3,WIN,Vayne,top,9 , 4 , 6,3.75
Halalala,Bronze 3,LOSS,Yone,top,3 , 10 , 2,0.50
Halalala,Bronze 3,WIN,Trundle,jungle,4 , 5 , 2,1.20
Halalala,Bronze 3,LOSS,Kalista,adc,0 , 6 , 3,0.50
Halalala,Bronze 3,LOSS,Jax,top,2 , 2 , 1,1.50
Halalala,Bronze 3,LOSS,Malphite,top,2 , 4 , 6,2.00
Halalala,Bronze 3,LOSS,Cassiopeia,top,6 , 9 , 10,1.78
Halalala,Bronze 3,LOSS,Zed,mid,11 , 13 , 17,2.15
Halalala,Bronze 3,WIN,Darius,top,12 , 6 , 7,3.17
Halalala,Bronze 3,LOSS,Cassiopeia,top,2 , 4 , 1,0.75
Halalala,Bronze 3,WIN,Jax,top,10 , 0 , 5 ,5.00
Halalala,Bronze 3,LOSS,Jax,top,3 , 11 , 1,0.36
Halalala,Bronze 3,LOSS,Brand,adc,5 , 8 , 14,2.38
Halalala,Bronze 3,WIN,Nidalee,adc,8 , 4 , 12,5.00
Halalala,Bronze 3,WIN,Pantheon,jungle,15 , 11 , 25,3.64
Halalala,Bronze 3,WIN,Jax,top,8 , 8 , 1,1.13
Halalala,Bronze 3,WIN,Cassiopeia,top,8 , 4 , 6,3.50
Halalala,Bronze 3,LOSS,Vayne,adc,1 , 3 , 0,0.33
Halalala,Bronze 3,LOSS,Jax,top,1 , 9 , 2,0.33
Halalala,Bronze 3,WIN,MissFortune,mid,5 , 6 , 15,3.33
Halalala,Bronze 3,WIN,Mordekaiser,mid,8 , 7 , 24,4.57
Halalala,Bronze 3,LOSS,Jax,top,2 , 6 , 0,0.33
Halalala,Bronze 3,LOSS,Jax,support,4 , 9 , 6,1.11
Halalala,Bronze 3,LOSS,Yone,support,15 , 10 , 20,3.50
요 명,Gold 4,WIN,Jax,adc,14 , 12 , 12,2.17
요 명,Gold 4,WIN,Senna,support,4 , 2 , 14,9.00
요 명,Gold 4,WIN,Pyke,support,7 , 3 , 7,4.67
요 명,Gold 4,LOSS,Pyke,support,3 , 4 , 0,0.75
요 명,Gold 4,WIN,Pyke,support,8 , 3 , 8,5.33
요 명,Gold 4,LOSS,Pyke,support,1 , 7 , 1,0.29
요 명,Gold 4,WIN,Vayne,adc,3 , 5 , 3,1.20
요 명,Gold 4,LOSS,Jinx,adc,1 , 5 , 2,0.60
요 명,Gold 4,LOSS,MonkeyKing,support,6 , 2 , 21 ,3.50
요 명,Gold 4,WIN,Zed,support,8 , 5 , 3,2.20
요 명,Gold 4,LOSS,Nautilus,support,0 , 7 , 9,1.29
요 명,Gold 4,LOSS,Pyke,support,2 , 8 , 2,0.50
요 명,Gold 4,WIN,Pyke,support,2 , 3 , 8,3.33
요 명,Gold 4,LOSS,Leona,support,3 , 9 , 7,1.11
요 명,Gold 4,WIN,Pyke,support,4 , 3 , 6,3.33
요 명,Gold 4,WIN,Yasuo,adc,7 , 11 , 9,1.45
요 명,Gold 4,WIN,Pyke,support,11 , 2 , 12 ,1.50
요 명,Gold 4,LOSS,Pyke,support,0 , 3 , 5,1.67
요 명,Gold 4,WIN,Pyke,support,15 , 8 , 11,3.25
요 명,Gold 4,WIN,Nautilus,support,1 , 7 , 22,3.29
요 명,Gold 4,WIN,Pyke,support,12 , 6 , 13,4.17
요 명,Gold 4,WIN,Pyke,support,14 , 5 , 7,4.20
요 명,Gold 4,WIN,Leona,support,6 , 5 , 18,4.80
요 명,Gold 4,WIN,Pyke,support,4 , 1 , 8 ,2.00
요 명,Gold 4,LOSS,Alistar,support,2 , 8 , 11,1.63
요 명,Gold 4,WIN,Shen,support,6 , 7 , 11,2.43
요 명,Gold 4,WIN,Alistar,support,4 , 6 , 18,3.67
요 명,Gold 4,LOSS,Nautilus,support,3 , 7 , 13,2.29
요 명,Gold 4,WIN,Pyke,support,9 , 2 , 9,9.00
요 명,Gold 4,LOSS,Leona,support,1 , 7 , 17,2.57
Roman Empire,Unranked,WIN,Diana,mid,13 , 5 , 3,3.20
Roman Empire,Unranked,WIN,Ahri,top,15 , 0 , 5 ,0.00
Roman Empire,Unranked,WIN,Ahri,top,3 , 0 , 0,3.00
표창 챱 챱,Unranked,WIN,Mordekaiser,top,7 , 10 , 10,1.70
표창 챱 챱,Unranked,WIN,Lulu,support,4 , 10 , 30,3.40
표창 챱 챱,Unranked,WIN,Lucian,adc,5 , 7 , 19,3.43
표창 챱 챱,Unranked,LOSS,Lillia,top,1 , 5 , 2,0.60
표창 챱 챱,Unranked,LOSS,LeeSin,jungle,6 , 9 , 13,2.11
표창 챱 챱,Unranked,WIN,Thresh,jungle,4 , 11 , 35,3.55
표창 챱 챱,Unranked,WIN,Volibear,support,13 , 15 , 55,4.53
표창 챱 챱,Unranked,LOSS,Galio,adc,3 , 13 , 35,2.92
표창 챱 챱,Unranked,LOSS,Gnar,adc,6 , 10 , 18,2.40
표창 챱 챱,Unranked,WIN,Lucian,adc,22 , 4 , 10,8.00
표창 챱 챱,Unranked,LOSS,MonkeyKing,mid,14 , 7 , 9,3.29
표창 챱 챱,Unranked,LOSS,Qiyana,top,10 , 14 , 14,1.71
표창 챱 챱,Unranked,WIN,Amumu,adc,6 , 12 , 14,1.67
표창 챱 챱,Unranked,WIN,Yone,support,12 , 8 , 13,3.13
표창 챱 챱,Unranked,WIN,JarvanIV,adc,12 , 12 , 43,4.58
표창 챱 챱,Unranked,WIN,Sett,support,7 , 9 , 26,3.67
표창 챱 챱,Unranked,WIN,Pyke,jungle,27 , 8 , 6,4.13
표창 챱 챱,Unranked,WIN,JarvanIV,adc,11 , 5 , 13,4.80
표창 챱 챱,Unranked,LOSS,Sion,support,9 , 16 , 15,1.50
표창 챱 챱,Unranked,LOSS,Jayce,adc,14 , 12 , 28,3.50
표창 챱 챱,Unranked,WIN,Lucian,support,24 , 10 , 24,4.80
표창 챱 챱,Unranked,WIN,Kayn,top,18 , 19 , 26,2.32
표창 챱 챱,Unranked,WIN,Irelia,top,23 , 9 , 12,3.89
표창 챱 챱,Unranked,LOSS,Lillia,jungle,7 , 8 , 11,2.25
표창 챱 챱,Unranked,LOSS,Leblanc,support,4 , 2 , 0,2.00
표창 챱 챱,Unranked,LOSS,Vayne,adc,16 , 11 , 18,3.09
표창 챱 챱,Unranked,LOSS,Neeko,mid,12 , 12 , 31,3.58
표창 챱 챱,Unranked,WIN,Aphelios,support,20 , 8 , 23,5.38
표창 챱 챱,Unranked,WIN,Syndra,support,7 , 8 , 23,3.75
표창 챱 챱,Unranked,LOSS,Sion,support,7 , 10 , 19,2.60
fangsi,Gold 2,WIN,MissFortune,adc,5 , 3 , 11,5.33
fangsi,Gold 2,WIN,Caitlyn,adc,8 , 4 , 12,5.00
fangsi,Gold 2,LOSS,Amumu,jungle,4 , 5 , 3,1.40
fangsi,Gold 2,LOSS,MissFortune,adc,1 , 6 , 5,1.00
fangsi,Gold 2,WIN,Ahri,mid,4 , 1 , 3,7.00
fangsi,Gold 2,LOSS,Ahri,mid,4 , 7 , 7,1.57
fangsi,Gold 2,LOSS,Ahri,mid,7 , 10 , 8,1.50
fangsi,Gold 2,LOSS,Teemo,top,5 , 5 , 3,1.60
fangsi,Gold 2,LOSS,Lux,support,5 , 9 , 16,2.33
fangsi,Gold 2,WIN,Lux,support,11 , 5 , 8,3.80
fangsi,Gold 2,WIN,Lux,support,7 , 6 , 9,2.67
fangsi,Gold 2,WIN,Lux,support,3 , 2 , 10,6.50
fangsi,Gold 2,LOSS,Blitzcrank,support,5 , 10 , 20,2.50
fangsi,Gold 2,LOSS,Vayne,adc,3 , 5 , 5,1.60
fangsi,Gold 2,LOSS,Ezreal,adc,13 , 8 , 11,3.00
fangsi,Gold 2,WIN,Jinx,adc,11 , 3 , 9,6.67
fangsi,Gold 2,WIN,Jhin,adc,6 , 5 , 11,3.40
fangsi,Gold 2,LOSS,Lux,support,4 , 10 , 1,0.50
fangsi,Gold 2,LOSS,Ahri,mid,4 , 6 , 5,1.50
fangsi,Gold 2,WIN,Blitzcrank,support,4 , 9 , 16,2.22
fangsi,Gold 2,LOSS,MissFortune,adc,1 , 5 , 1,0.40
fangsi,Gold 2,LOSS,Ezreal,adc,2 , 3 , 3,1.67
fangsi,Gold 2,LOSS,Lulu,support,3 , 5 , 6,1.80
fangsi,Gold 2,LOSS,Lux,support,0 , 5 , 11,2.20
fangsi,Gold 2,WIN,Lux,support,8 , 3 , 13,7.00
fangsi,Gold 2,LOSS,Lux,support,5 , 4 , 14,4.75
fangsi,Gold 2,WIN,Lux,support,6 , 3 , 12,6.00
fangsi,Gold 2,LOSS,Lux,support,2 , 8 , 9,1.38
fangsi,Gold 2,WIN,Ahri,mid,3 , 3 , 2,1.67
홍 GOLD 보,Bronze 2,LOSS,Xerath,support,6 , 5 , 7,2.60
홍 GOLD 보,Bronze 2,WIN,Morgana,support,8 , 6 , 23,5.17
홍 GOLD 보,Bronze 2,WIN,Janna,support,2 , 0 , 21 ,3.00
홍 GOLD 보,Bronze 2,WIN,Yuumi,support,1 , 1 , 23 ,4.00
홍 GOLD 보,Bronze 2,WIN,Ashe,support,3 , 2 , 5,4.00
홍 GOLD 보,Bronze 2,LOSS,Morgana,support,8 , 4 , 15,5.75
홍 GOLD 보,Bronze 2,LOSS,Blitzcrank,support,3 , 7 , 4,1.00
홍 GOLD 보,Bronze 2,LOSS,MissFortune,support,5 , 7 , 16,3.00
홍 GOLD 보,Bronze 2,LOSS,Ashe,adc,0 , 3 , 1,0.33
홍 GOLD 보,Bronze 2,WIN,Janna,support,1 , 3 , 18,6.33
홍 GOLD 보,Bronze 2,WIN,Ashe,support,1 , 7 , 4,0.71
홍 GOLD 보,Bronze 2,LOSS,Morgana,support,3 , 3 , 2,1.67
홍 GOLD 보,Bronze 2,WIN,Janna,support,2 , 3 , 20,7.33
홍 GOLD 보,Bronze 2,LOSS,Ashe,support,2 , 6 , 6,1.33
홍 GOLD 보,Bronze 2,LOSS,Lux,adc,7 , 1 , 6 ,3.00
홍 GOLD 보,Bronze 2,LOSS,Samira,adc,2 , 8 , 1,0.38
홍 GOLD 보,Bronze 2,LOSS,Morgana,support,9 , 11 , 19,2.55
홍 GOLD 보,Bronze 2,LOSS,Blitzcrank,support,2 , 5 , 13,3.00
홍 GOLD 보,Bronze 2,WIN,MissFortune,support,2 , 6 , 14,2.67
홍 GOLD 보,Bronze 2,WIN,Ashe,support,3 , 6 , 18,3.50
홍 GOLD 보,Bronze 2,LOSS,Ashe,support,2 , 8 , 18,2.50
홍 GOLD 보,Bronze 2,LOSS,Morgana,support,4 , 3 , 9,4.33
홍 GOLD 보,Bronze 2,LOSS,Morgana,support,3 , 4 , 5,2.00
홍 GOLD 보,Bronze 2,WIN,Morgana,support,2 , 0 , 3,5.00
홍 GOLD 보,Bronze 2,WIN,Yuumi,support,3 , 2 , 14,8.50
홍 GOLD 보,Bronze 2,LOSS,Ashe,adc,1 , 5 , 7,1.60
홍 GOLD 보,Bronze 2,WIN,Lux,support,4 , 1 , 6 ,0.00
홍 GOLD 보,Bronze 2,WIN,Ashe,support,2 , 3 , 21,7.67
홍 GOLD 보,Bronze 2,LOSS,Caitlyn,adc,1 , 6 , 3,0.67
umpa,Gold 3,LOSS,Vayne,adc,6 , 9 , 4,1.11
umpa,Gold 3,LOSS,Aatrox,top,3 , 5 , 1,0.80
umpa,Gold 3,LOSS,Irelia,mid,4 , 9 , 2,0.67
umpa,Gold 3,LOSS,Nidalee,jungle,7 , 7 , 10,2.43
umpa,Gold 3,LOSS,Vayne,top,0 , 10 , 1,0.10
umpa,Gold 3,WIN,Sylas,top,8 , 5 , 3,2.20
umpa,Gold 3,LOSS,Zed,mid,2 , 11 , 12,1.27
umpa,Gold 3,LOSS,Orianna,mid,1 , 5 , 2,0.60
umpa,Gold 3,WIN,LeeSin,jungle,3 , 2 , 10,6.50
umpa,Gold 3,WIN,Akali,mid,8 , 4 , 6,3.50
umpa,Gold 3,LOSS,Kaisa,adc,7 , 12 , 3,0.83
umpa,Gold 3,WIN,Leblanc,mid,5 , 3 , 7,4.00
umpa,Gold 3,LOSS,Elise,jungle,4 , 5 , 4,1.60
umpa,Gold 3,WIN,Nidalee,jungle,5 , 2 , 6,5.50
umpa,Gold 3,LOSS,LeeSin,jungle,3 , 4 , 1,1.00
umpa,Gold 3,WIN,LeeSin,jungle,5 , 2 , 8,6.50
umpa,Gold 3,LOSS,Senna,adc,5 , 8 , 9,1.75
umpa,Gold 3,LOSS,Kaisa,adc,9 , 7 , 8,2.43
umpa,Gold 3,LOSS,Rumble,jungle,11 , 4 , 3,3.50
umpa,Gold 3,LOSS,Nidalee,jungle,4 , 3 , 3,2.33
umpa,Gold 3,WIN,LeeSin,jungle,9 , 3 , 13,7.33
umpa,Gold 3,WIN,XinZhao,jungle,6 , 2 , 4,5.00
umpa,Gold 3,WIN,RekSai,jungle,11 , 4 , 5,4.00
umpa,Gold 3,LOSS,Leblanc,mid,1 , 2 , 4,2.50
umpa,Gold 3,WIN,Sylas,mid,11 , 8 , 5,2.00
umpa,Gold 3,LOSS,Renekton,top,8 , 9 , 4,1.33
umpa,Gold 3,LOSS,Kindred,jungle,2 , 7 , 4,0.86
umpa,Gold 3,LOSS,Kindred,jungle,16 , 9 , 6,2.44
umpa,Gold 3,LOSS,Irelia,top,1 , 13 , 1,0.15
