유저명,티어,승패,챔피언,포지션,Kill,Death,Assist,킬관여율
I Love Jungle,Silver 3,LOSS,Karma,support,2 , 8 , 9,1.38
I Love Jungle,Silver 3,LOSS,Swain,support,3 , 11 , 10,1.18
I Love Jungle,Silver 3,WIN,Swain,mid,10 , 4 , 13,5.75
I Love Jungle,Silver 3,LOSS,Swain,support,8 , 6 , 10,3.00
I Love Jungle,Silver 3,LOSS,Swain,support,6 , 9 , 11,1.89
I Love Jungle,Silver 3,WIN,Swain,support,5 , 8 , 12,2.13
I Love Jungle,Silver 3,WIN,Swain,support,8 , 6 , 16,4.00
I Love Jungle,Silver 3,LOSS,Swain,support,2 , 15 , 5,0.47
I Love Jungle,Silver 3,LOSS,Diana,top,2 , 10 , 3,0.50
I Love Jungle,Silver 3,WIN,Swain,support,6 , 9 , 10,1.78
I Love Jungle,Silver 3,LOSS,Swain,support,6 , 14 , 14,1.43
I Love Jungle,Silver 3,LOSS,Swain,support,6 , 8 , 10,2.00
I Love Jungle,Silver 3,WIN,Swain,support,3 , 5 , 23,5.20
I Love Jungle,Silver 3,WIN,Karma,support,1 , 6 , 14,2.50
I Love Jungle,Silver 3,LOSS,Swain,support,2 , 9 , 2,0.44
I Love Jungle,Silver 3,LOSS,Swain,support,0 , 13 , 5,0.38
I Love Jungle,Silver 3,WIN,Swain,support,10 , 13 , 27,2.85
I Love Jungle,Silver 3,WIN,Swain,support,5 , 5 , 11,3.20
I Love Jungle,Silver 3,RE,Swain,support,0 , 0 , 2,2.00
I Love Jungle,Silver 3,WIN,Swain,support,16 , 8 , 15,3.88
I Love Jungle,Silver 3,WIN,Swain,support,5 , 5 , 11,3.20
I Love Jungle,Silver 3,WIN,Swain,support,7 , 2 , 8,7.50
I Love Jungle,Silver 3,WIN,Swain,support,5 , 4 , 12,4.25
I Love Jungle,Silver 3,LOSS,Swain,support,5 , 11 , 10,1.36
I Love Jungle,Silver 3,WIN,Swain,support,13 , 8 , 14,3.38
I Love Jungle,Silver 3,WIN,Swain,support,6 , 5 , 13,3.80
I Love Jungle,Silver 3,LOSS,Swain,top,0 , 7 , 2,0.29
I Love Jungle,Silver 3,LOSS,Swain,top,9 , 6 , 9,3.00
I Love Jungle,Silver 3,WIN,Swain,support,6 , 9 , 6,1.33
I Love Jungle,Silver 3,WIN,Swain,support,8 , 5 , 13,4.20
최향숙,Unranked,LOSS,Evelynn,jungle,0 , 1 , 0,0.00
최향숙,Unranked,LOSS,Neeko,mid,1 , 4 , 0,0.25
최향숙,Unranked,LOSS,Morgana,support,7 , 7 , 13,2.86
최향숙,Unranked,WIN,Evelynn,jungle,13 , 4 , 12,6.25
최향숙,Unranked,WIN,Evelynn,jungle,3 , 2 , 3,3.00
최향숙,Unranked,LOSS,Senna,support,1 , 6 , 7,1.33
최향숙,Unranked,WIN,Evelynn,jungle,18 , 5 , 17,7.00
최향숙,Unranked,WIN,Morgana,support,5 , 0 , 23 ,8.00
최향숙,Unranked,WIN,Evelynn,jungle,4 , 0 , 2,6.00
최향숙,Unranked,LOSS,Neeko,mid,1 , 4 , 5,1.50
최향숙,Unranked,LOSS,Morgana,support,1 , 6 , 2,0.50
최향숙,Unranked,LOSS,Evelynn,jungle,5 , 2 , 1,3.00
최향숙,Unranked,WIN,Morgana,support,3 , 10 , 17,2.00
최향숙,Unranked,WIN,Neeko,mid,3 , 0 , 0,3.00
최향숙,Unranked,LOSS,Morgana,support,2 , 7 , 13,2.14
최향숙,Unranked,LOSS,Evelynn,jungle,5 , 3 , 5,3.33
최향숙,Unranked,WIN,Lux,support,5 , 9 , 20,2.78
최향숙,Unranked,LOSS,Evelynn,jungle,1 , 5 , 5,1.20
최향숙,Unranked,WIN,Evelynn,jungle,5 , 0 , 3,8.00
최향숙,Unranked,WIN,Morgana,support,0 , 0 , 14 ,4.00
최향숙,Unranked,LOSS,Evelynn,jungle,0 , 3 , 2,0.67
최향숙,Unranked,LOSS,Evelynn,jungle,3 , 2 , 3,3.00
최향숙,Unranked,LOSS,Evelynn,jungle,6 , 7 , 13,2.71
최향숙,Unranked,LOSS,Evelynn,jungle,6 , 1 , 2,8.00
최향숙,Unranked,LOSS,Neeko,mid,5 , 6 , 6,1.83
최향숙,Unranked,WIN,Caitlyn,adc,1 , 7 , 15,2.29
최향숙,Unranked,WIN,Evelynn,jungle,9 , 4 , 10,4.75
최향숙,Unranked,WIN,Morgana,support,3 , 7 , 17,2.86
양년반후레년반,Unranked,LOSS,Ashe,adc,3 , 6 , 15,3.00
양년반후레년반,Unranked,LOSS,Sivir,adc,0 , 2 , 8,4.00
양년반후레년반,Unranked,WIN,Sivir,adc,3 , 2 , 17 ,0.00
양년반후레년반,Unranked,WIN,Malzahar,mid,5 , 5 , 11,3.20
양년반후레년반,Unranked,WIN,Malzahar,mid,1 , 2 , 12,6.50
양년반후레년반,Unranked,WIN,Ashe,adc,3 , 7 , 14,2.43
양년반후레년반,Unranked,WIN,Ashe,adc,2 , 4 , 16,4.50
양년반후레년반,Unranked,WIN,Malzahar,mid,6 , 6 , 11,2.83
양년반후레년반,Unranked,WIN,Ashe,adc,3 , 3 , 6,3.00
양년반후레년반,Unranked,LOSS,Nunu,jungle,0 , 1 , 2,2.00
양년반후레년반,Unranked,LOSS,Malzahar,mid,3 , 4 , 10,3.25
양년반후레년반,Unranked,WIN,Malzahar,mid,2 , 5 , 4,1.20
국 쓔,Gold 2,LOSS,Zeri,adc,7 , 15 , 3,0.67
국 쓔,Gold 2,LOSS,Xayah,adc,5 , 7 , 8,1.86
국 쓔,Gold 2,LOSS,Fiora,top,1 , 5 , 0,0.20
국 쓔,Gold 2,LOSS,Thresh,support,1 , 7 , 13,2.00
국 쓔,Gold 2,LOSS,Kaisa,adc,7 , 10 , 13,2.00
국 쓔,Gold 2,LOSS,Darius,mid,16 , 16 , 7,1.44
국 쓔,Gold 2,WIN,Thresh,support,2 , 5 , 18,4.00
국 쓔,Gold 2,LOSS,Renata,support,1 , 8 , 6,0.88
국 쓔,Gold 2,WIN,Kaisa,adc,21 , 6 , 6,4.50
국 쓔,Gold 2,LOSS,Jhin,adc,1 , 4 , 2,0.75
국 쓔,Gold 2,LOSS,Illaoi,top,14 , 6 , 10,4.00
국 쓔,Gold 2,LOSS,Fizz,mid,13 , 9 , 9,2.44
국 쓔,Gold 2,LOSS,Zac,jungle,4 , 3 , 9,4.33
국 쓔,Gold 2,LOSS,Irelia,mid,7 , 9 , 3,1.11
국 쓔,Gold 2,WIN,Jhin,adc,17 , 6 , 9,4.33
국 쓔,Gold 2,LOSS,Renata,support,6 , 10 , 18,2.40
국 쓔,Gold 2,LOSS,Zeri,adc,1 , 8 , 5,0.75
국 쓔,Gold 2,LOSS,Sion,top,2 , 12 , 1,0.25
국 쓔,Gold 2,WIN,Lux,mid,2 , 5 , 15,3.40
국 쓔,Gold 2,LOSS,Renekton,top,2 , 4 , 2,1.00
국 쓔,Gold 2,WIN,Fiora,top,1 , 2 , 1,1.00
국 쓔,Gold 2,WIN,Sion,top,11 , 5 , 15,5.20
국 쓔,Gold 2,LOSS,Thresh,support,7 , 1 , 9 ,6.00
국 쓔,Gold 2,LOSS,Renata,support,1 , 6 , 2,0.50
국 쓔,Gold 2,WIN,Renata,support,2 , 2 , 17,9.50
국 쓔,Gold 2,WIN,Thresh,support,5 , 2 , 15 ,0.00
국 쓔,Gold 2,LOSS,Renata,support,2 , 6 , 12,2.33
국 쓔,Gold 2,WIN,Pyke,support,6 , 3 , 10,5.33
국 쓔,Gold 2,WIN,Renata,support,5 , 7 , 10,2.14
국 쓔,Gold 2,LOSS,Zeri,adc,6 , 14 , 9,1.07
좌 파이즈리 얼,Platinum 4,WIN,Draven,adc,12 , 7 , 9,3.00
좌 파이즈리 얼,Platinum 4,WIN,Draven,adc,11 , 1 , 3 ,4.00
좌 파이즈리 얼,Platinum 4,LOSS,Corki,adc,1 , 1 , 0,1.00
좌 파이즈리 얼,Platinum 4,WIN,Jhin,adc,5 , 7 , 8,1.86
좌 파이즈리 얼,Platinum 4,WIN,Draven,adc,6 , 5 , 7,2.60
좌 파이즈리 얼,Platinum 4,LOSS,MasterYi,jungle,7 , 8 , 3,1.25
좌 파이즈리 얼,Platinum 4,WIN,Twitch,jungle,13 , 11 , 10,2.09
좌 파이즈리 얼,Platinum 4,WIN,Draven,mid,6 , 13 , 5,0.85
좌 파이즈리 얼,Platinum 4,WIN,Twitch,jungle,10 , 14 , 16,1.86
좌 파이즈리 얼,Platinum 4,WIN,Draven,top,7 , 3 , 1,2.67
좌 파이즈리 얼,Platinum 4,WIN,Draven,adc,14 , 8 , 8,2.75
좌 파이즈리 얼,Platinum 4,LOSS,Jhin,adc,0 , 3 , 2,0.67
좌 파이즈리 얼,Platinum 4,LOSS,Twitch,jungle,13 , 9 , 3,1.78
좌 파이즈리 얼,Platinum 4,LOSS,Draven,top,11 , 9 , 4,1.67
좌 파이즈리 얼,Platinum 4,WIN,Twitch,jungle,4 , 4 , 1,1.25
좌 파이즈리 얼,Platinum 4,WIN,Twitch,jungle,11 , 9 , 9,2.22
좌 파이즈리 얼,Platinum 4,WIN,Draven,adc,28 , 6 , 3,5.17
좌 파이즈리 얼,Platinum 4,WIN,Twitch,jungle,20 , 5 , 7,5.40
좌 파이즈리 얼,Platinum 4,LOSS,Twitch,adc,11 , 4 , 6,4.25
좌 파이즈리 얼,Platinum 4,WIN,Twitch,jungle,12 , 6 , 2,2.33
좌 파이즈리 얼,Platinum 4,LOSS,Kalista,adc,7 , 14 , 5,0.86
좌 파이즈리 얼,Platinum 4,LOSS,Jhin,adc,9 , 7 , 14,3.29
좌 파이즈리 얼,Platinum 4,LOSS,Draven,adc,2 , 7 , 1,0.43
좌 파이즈리 얼,Platinum 4,WIN,Draven,top,7 , 1 , 1,8.00
좌 파이즈리 얼,Platinum 4,WIN,Jinx,adc,11 , 8 , 17,3.50
좌 파이즈리 얼,Platinum 4,LOSS,Taliyah,mid,11 , 8 , 5,2.00
좌 파이즈리 얼,Platinum 4,LOSS,Vayne,adc,2 , 10 , 1,0.30
좌 파이즈리 얼,Platinum 4,LOSS,Twitch,adc,4 , 7 , 3,1.00
좌 파이즈리 얼,Platinum 4,WIN,Draven,adc,5 , 8 , 2,0.88
좌 파이즈리 얼,Platinum 4,WIN,Draven,adc,3 , 4 , 5,2.00
고 냥,Unranked,WIN,Ekko,top,4 , 4 , 5,2.25
고 냥,Unranked,LOSS,Sejuani,support,3 , 5 , 15,3.60
고 냥,Unranked,LOSS,Anivia,top,18 , 13 , 19,2.85
고 냥,Unranked,WIN,Yone,mid,26 , 1 , 1 ,7.00
고 냥,Unranked,WIN,Sylas,mid,26 , 0 , 0 ,6.00
고 냥,Unranked,WIN,Kalista,adc,24 , 0 , 4 ,8.00
고 냥,Unranked,WIN,Ziggs,support,24 , 0 , 1 ,5.00
고 냥,Unranked,WIN,Yuumi,support,0 , 5 , 24,4.80
고 냥,Unranked,WIN,Yuumi,support,0 , 0 , 0,0.00
고 냥,Unranked,WIN,Draven,mid,32 , 0 , 1 ,3.00
고 냥,Unranked,WIN,Yuumi,support,0 , 0 , 14 ,4.00
고 냥,Unranked,WIN,Nunu,jungle,8 , 3 , 8,5.33
고 냥,Unranked,WIN,Sylas,mid,22 , 0 , 5 ,7.00
고 냥,Unranked,WIN,Draven,mid,35 , 1 , 4 ,9.00
고 냥,Unranked,WIN,Draven,adc,27 , 0 , 12 ,9.00
고 냥,Unranked,WIN,Qiyana,mid,16 , 1 , 2 ,8.00
고 냥,Unranked,WIN,Draven,jungle,12 , 1 , 7 ,9.00
고 냥,Unranked,WIN,Aphelios,top,17 , 0 , 4 ,1.00
고 냥,Unranked,WIN,Aphelios,adc,33 , 2 , 6 ,9.50
고 냥,Unranked,WIN,Nunu,jungle,2 , 3 , 20,7.33
고 냥,Unranked,WIN,JarvanIV,jungle,3 , 3 , 16,6.33
고 냥,Unranked,LOSS,Elise,jungle,4 , 8 , 10,1.75
고 냥,Unranked,WIN,Elise,jungle,14 , 3 , 8,7.33
고 냥,Unranked,LOSS,Sett,top,0 , 15 , 10,0.67
고 냥,Unranked,WIN,Kalista,top,5 , 12 , 7,1.00
고 냥,Unranked,WIN,Darius,top,4 , 3 , 6,3.33
고 냥,Unranked,WIN,Draven,adc,18 , 0 , 7 ,5.00
고 냥,Unranked,WIN,Draven,adc,17 , 0 , 9 ,6.00
고 냥,Unranked,WIN,Yuumi,support,1 , 0 , 14 ,5.00
고 냥,Unranked,WIN,TwistedFate,mid,11 , 2 , 4,7.50
뚝배기 장인,Gold 2,LOSS,Jhin,adc,17 , 8 , 6,2.88
뚝배기 장인,Gold 2,WIN,Gwen,top,16 , 7 , 7,3.29
뚝배기 장인,Gold 2,LOSS,Sylas,top,1 , 6 , 0,0.17
뚝배기 장인,Gold 2,LOSS,Darius,top,1 , 8 , 2,0.38
뚝배기 장인,Gold 2,LOSS,Aatrox,mid,20 , 16 , 27,2.94
뚝배기 장인,Gold 2,LOSS,Ornn,adc,12 , 9 , 26,4.22
뚝배기 장인,Gold 2,LOSS,Nunu,mid,8 , 9 , 16,2.67
뚝배기 장인,Gold 2,LOSS,Riven,mid,4 , 8 , 8,1.50
뚝배기 장인,Gold 2,LOSS,Kennen,top,3 , 6 , 3,1.00
뚝배기 장인,Gold 2,LOSS,Darius,top,2 , 6 , 2,0.67
뚝배기 장인,Gold 2,LOSS,Veigar,jungle,3 , 14 , 18,1.50
뚝배기 장인,Gold 2,WIN,Xerath,support,19 , 3 , 24 ,4.33
뚝배기 장인,Gold 2,WIN,Kaisa,jungle,14 , 10 , 20,3.40
뚝배기 장인,Gold 2,LOSS,Zed,jungle,7 , 9 , 5,1.33
뚝배기 장인,Gold 2,WIN,Riven,support,6 , 13 , 18,1.85
뚝배기 장인,Gold 2,LOSS,Viego,support,11 , 8 , 13,3.00
뚝배기 장인,Gold 2,WIN,Sivir,adc,23 , 10 , 19,4.20
뚝배기 장인,Gold 2,WIN,Annie,support,12 , 10 , 22,3.40
뚝배기 장인,Gold 2,WIN,Aatrox,support,9 , 8 , 17,3.25
뚝배기 장인,Gold 2,LOSS,Draven,support,3 , 9 , 14,1.89
뚝배기 장인,Gold 2,WIN,Camille,jungle,8 , 10 , 27,3.50
뚝배기 장인,Gold 2,WIN,Riven,adc,11 , 11 , 20,2.82
뚝배기 장인,Gold 2,WIN,Anivia,jungle,10 , 6 , 22,5.33
뚝배기 장인,Gold 2,WIN,Zed,jungle,8 , 6 , 7,2.50
뚝배기 장인,Gold 2,WIN,Viktor,mid,25 , 12 , 16,3.42
뚝배기 장인,Gold 2,WIN,Rumble,jungle,7 , 3 , 13,6.67
뚝배기 장인,Gold 2,LOSS,Sett,jungle,8 , 9 , 12,2.22
뚝배기 장인,Gold 2,WIN,MasterYi,support,25 , 11 , 14,3.55
뚝배기 장인,Gold 2,WIN,Rumble,support,7 , 3 , 5,4.00
뚝배기 장인,Gold 2,WIN,Pyke,support,8 , 7 , 7,2.14
나의아픔으로,Bronze 2,WIN,Veigar,mid,8 , 6 , 8,2.67
나의아픔으로,Bronze 2,WIN,Veigar,mid,5 , 3 , 3,2.67
나의아픔으로,Bronze 2,LOSS,Veigar,mid,5 , 10 , 4,0.90
나의아픔으로,Bronze 2,WIN,Veigar,mid,8 , 13 , 5,1.00
나의아픔으로,Bronze 2,WIN,Veigar,mid,8 , 3 , 5,4.33
나의아픔으로,Bronze 2,WIN,Veigar,mid,7 , 4 , 6,3.25
나의아픔으로,Bronze 2,WIN,Veigar,mid,12 , 10 , 12,2.40
나의아픔으로,Bronze 2,LOSS,Veigar,mid,5 , 10 , 6,1.10
나의아픔으로,Bronze 2,LOSS,Lux,mid,7 , 5 , 9,3.20
나의아픔으로,Bronze 2,RE,Veigar,mid,0 , 0 , 0,0.00
나의아픔으로,Bronze 2,WIN,Veigar,mid,15 , 8 , 8,2.88
나의아픔으로,Bronze 2,LOSS,Veigar,mid,13 , 7 , 7,2.86
나의아픔으로,Bronze 2,LOSS,Veigar,mid,5 , 6 , 7,2.00
나의아픔으로,Bronze 2,WIN,Veigar,mid,8 , 8 , 19,3.38
나의아픔으로,Bronze 2,WIN,Veigar,top,5 , 15 , 6,0.73
나의아픔으로,Bronze 2,WIN,Veigar,mid,7 , 6 , 11,3.00
나의아픔으로,Bronze 2,RE,Veigar,mid,0 , 0 , 0,0.00
나의아픔으로,Bronze 2,WIN,Veigar,mid,6 , 4 , 4,2.50
나의아픔으로,Bronze 2,WIN,Veigar,mid,6 , 5 , 7,2.60
나의아픔으로,Bronze 2,LOSS,Veigar,mid,4 , 4 , 6,2.50
나의아픔으로,Bronze 2,LOSS,Veigar,support,3 , 15 , 6,0.60
나의아픔으로,Bronze 2,WIN,Veigar,mid,10 , 6 , 7,2.83
나의아픔으로,Bronze 2,LOSS,Veigar,mid,6 , 3 , 0,2.00
나의아픔으로,Bronze 2,WIN,Veigar,mid,4 , 2 , 11,7.50
나의아픔으로,Bronze 2,WIN,Veigar,mid,13 , 10 , 13,2.60
나의아픔으로,Bronze 2,LOSS,Veigar,mid,4 , 8 , 10,1.75
나의아픔으로,Bronze 2,WIN,Veigar,mid,7 , 3 , 9,5.33
나의아픔으로,Bronze 2,WIN,Veigar,mid,14 , 8 , 14,3.50
나의아픔으로,Bronze 2,LOSS,Veigar,mid,7 , 10 , 8,1.50
나의아픔으로,Bronze 2,LOSS,Veigar,mid,7 , 14 , 11,1.29
범사에 감사,Unranked,WIN,Caitlyn,adc,4 , 7 , 14,2.57
범사에 감사,Unranked,LOSS,Yuumi,support,3 , 3 , 16,6.33
범사에 감사,Unranked,LOSS,Yuumi,support,1 , 5 , 18,3.80
범사에 감사,Unranked,WIN,Yuumi,support,0 , 2 , 22 ,1.00
범사에 감사,Unranked,WIN,Senna,support,4 , 5 , 11,3.00
범사에 감사,Unranked,LOSS,Senna,adc,6 , 5 , 7,2.60
범사에 감사,Unranked,WIN,Senna,support,6 , 3 , 22,9.33
범사에 감사,Unranked,LOSS,Yuumi,support,1 , 3 , 3,1.33
범사에 감사,Unranked,WIN,Yuumi,support,0 , 0 , 8,8.00
범사에 감사,Unranked,WIN,Yuumi,support,1 , 2 , 22 ,1.50
범사에 감사,Unranked,LOSS,Yuumi,support,5 , 2 , 10,7.50
범사에 감사,Unranked,LOSS,Senna,support,3 , 3 , 8,3.67
범사에 감사,Unranked,WIN,Senna,support,4 , 2 , 15,9.50
범사에 감사,Unranked,LOSS,Yuumi,support,1 , 8 , 6,0.88
범사에 감사,Unranked,WIN,Yuumi,support,0 , 4 , 26,6.50
범사에 감사,Unranked,WIN,Yuumi,support,1 , 1 , 19 ,0.00
범사에 감사,Unranked,WIN,Yuumi,support,1 , 3 , 16,5.67
범사에 감사,Unranked,WIN,Senna,support,5 , 9 , 22,3.00
범사에 감사,Unranked,WIN,Senna,support,2 , 3 , 21,7.67
범사에 감사,Unranked,LOSS,Senna,support,0 , 5 , 1,0.20
범사에 감사,Unranked,WIN,Yuumi,support,0 , 1 , 19 ,9.00
범사에 감사,Unranked,WIN,Yuumi,support,0 , 0 , 15 ,5.00
범사에 감사,Unranked,LOSS,Yuumi,support,2 , 3 , 5,2.33
범사에 감사,Unranked,LOSS,Yuumi,support,1 , 5 , 7,1.60
범사에 감사,Unranked,LOSS,Senna,support,2 , 7 , 9,1.57
범사에 감사,Unranked,LOSS,Senna,adc,0 , 4 , 6,1.50
범사에 감사,Unranked,LOSS,Lulu,support,2 , 7 , 27,4.14
범사에 감사,Unranked,LOSS,Senna,support,1 , 4 , 8,2.25
범사에 감사,Unranked,LOSS,Lulu,support,2 , 5 , 5,1.40
범사에 감사,Unranked,LOSS,Senna,adc,2 , 6 , 7,1.50
원딜하라이말이다,Gold 4,LOSS,Kaisa,adc,9 , 4 , 1,2.50
원딜하라이말이다,Gold 4,LOSS,Kaisa,adc,14 , 11 , 10,2.18
원딜하라이말이다,Gold 4,LOSS,TwistedFate,mid,1 , 4 , 1,0.50
원딜하라이말이다,Gold 4,LOSS,Samira,adc,15 , 8 , 5,2.50
원딜하라이말이다,Gold 4,WIN,LeeSin,jungle,5 , 1 , 3,8.00
원딜하라이말이다,Gold 4,WIN,Katarina,mid,13 , 3 , 8,7.00
원딜하라이말이다,Gold 4,WIN,Leblanc,mid,11 , 1 , 2 ,3.00
원딜하라이말이다,Gold 4,WIN,Viego,mid,4 , 3 , 3,2.33
원딜하라이말이다,Gold 4,WIN,TwistedFate,mid,7 , 5 , 15,4.40
원딜하라이말이다,Gold 4,LOSS,Leblanc,mid,9 , 4 , 9,4.50
원딜하라이말이다,Gold 4,WIN,Leblanc,mid,9 , 0 , 6 ,5.00
원딜하라이말이다,Gold 4,LOSS,Leblanc,mid,2 , 8 , 5,0.88
원딜하라이말이다,Gold 4,LOSS,Lucian,adc,3 , 3 , 3,2.00
원딜하라이말이다,Gold 4,WIN,Jinx,adc,11 , 2 , 4,7.50
원딜하라이말이다,Gold 4,LOSS,Katarina,mid,2 , 6 , 1,0.50
원딜하라이말이다,Gold 4,WIN,Viego,mid,9 , 3 , 3,4.00
원딜하라이말이다,Gold 4,LOSS,Ezreal,adc,7 , 4 , 10,4.25
원딜하라이말이다,Gold 4,LOSS,Akali,mid,2 , 3 , 0,0.67
원딜하라이말이다,Gold 4,LOSS,Kaisa,adc,9 , 3 , 5,4.67
원딜하라이말이다,Gold 4,LOSS,Kaisa,adc,5 , 4 , 5,2.50
원딜하라이말이다,Gold 4,LOSS,Ezreal,adc,1 , 7 , 2,0.43
원딜하라이말이다,Gold 4,WIN,Aphelios,adc,7 , 7 , 10,2.43
원딜하라이말이다,Gold 4,LOSS,Syndra,mid,0 , 12 , 5,0.42
원딜하라이말이다,Gold 4,LOSS,Vayne,adc,2 , 2 , 2,2.00
원딜하라이말이다,Gold 4,WIN,Katarina,mid,16 , 8 , 8,3.00
원딜하라이말이다,Gold 4,WIN,Senna,adc,8 , 4 , 17,6.25
원딜하라이말이다,Gold 4,WIN,Kaisa,adc,10 , 5 , 11,4.20
원딜하라이말이다,Gold 4,WIN,Jinx,adc,14 , 2 , 5,9.50
원딜하라이말이다,Gold 4,WIN,Kaisa,adc,22 , 2 , 6 ,4.00
원딜하라이말이다,Gold 4,WIN,Kaisa,adc,13 , 2 , 16 ,4.50
총망명왕,Silver 4,LOSS,Yasuo,mid,1 , 8 , 2,0.38
총망명왕,Silver 4,LOSS,Jhin,adc,3 , 6 , 3,1.00
총망명왕,Silver 4,LOSS,Vayne,adc,8 , 6 , 17,4.17
총망명왕,Silver 4,WIN,Varus,adc,3 , 3 , 7,3.33
총망명왕,Silver 4,WIN,Lucian,adc,15 , 8 , 6,2.63
총망명왕,Silver 4,LOSS,Zeri,adc,2 , 6 , 2,0.67
총망명왕,Silver 4,WIN,Tristana,adc,11 , 1 , 6 ,7.00
총망명왕,Silver 4,WIN,Ezreal,adc,6 , 4 , 8,3.50
총망명왕,Silver 4,LOSS,Viego,jungle,1 , 5 , 1,0.40
총망명왕,Silver 4,LOSS,Viego,jungle,2 , 5 , 2,0.80
총망명왕,Silver 4,WIN,Lillia,jungle,11 , 6 , 5,2.67
총망명왕,Silver 4,WIN,Khazix,jungle,8 , 8 , 6,1.75
총망명왕,Silver 4,LOSS,LeeSin,jungle,6 , 7 , 10,2.29
총망명왕,Silver 4,WIN,Gragas,jungle,7 , 1 , 7 ,4.00
총망명왕,Silver 4,LOSS,MonkeyKing,jungle,6 , 7 , 6,1.71
총망명왕,Silver 4,WIN,Hecarim,jungle,6 , 4 , 13,4.75
총망명왕,Silver 4,LOSS,Gangplank,top,3 , 9 , 7,1.11
총망명왕,Silver 4,WIN,Teemo,top,1 , 3 , 0,0.33
총망명왕,Silver 4,WIN,Lissandra,mid,4 , 3 , 10,4.67
총망명왕,Silver 4,WIN,Janna,support,5 , 5 , 40,9.00
총망명왕,Silver 4,LOSS,Renekton,top,5 , 9 , 5,1.11
총망명왕,Silver 4,WIN,Camille,top,14 , 10 , 4,1.80
총망명왕,Silver 4,LOSS,Renekton,top,1 , 8 , 1,0.25
총망명왕,Silver 4,LOSS,Gangplank,top,2 , 4 , 1,0.75
총망명왕,Silver 4,WIN,Lucian,adc,12 , 11 , 10,2.00
총망명왕,Silver 4,LOSS,Riven,jungle,4 , 13 , 7,0.85
총망명왕,Silver 4,WIN,Ezreal,adc,9 , 8 , 11,2.50
총망명왕,Silver 4,LOSS,Talon,jungle,3 , 5 , 3,1.20
총망명왕,Silver 4,WIN,Ahri,mid,7 , 8 , 15,2.75
총망명왕,Silver 4,LOSS,Jayce,top,5 , 7 , 4,1.29
뿡광이,Silver 2,WIN,Nasus,top,2 , 5 , 5,1.40
뿡광이,Silver 2,WIN,Fiora,top,5 , 15 , 2,0.47
뿡광이,Silver 2,WIN,Riven,top,2 , 12 , 2,0.33
뿡광이,Silver 2,LOSS,Riven,top,2 , 5 , 5,1.40
뿡광이,Silver 2,LOSS,Riven,top,1 , 5 , 0,0.20
뿡광이,Silver 2,WIN,Riven,top,1 , 4 , 3,1.00
뿡광이,Silver 2,WIN,Riven,top,11 , 8 , 8,2.38
뿡광이,Silver 2,WIN,Riven,top,4 , 6 , 2,1.00
뿡광이,Silver 2,WIN,Riven,top,6 , 12 , 7,1.08
뿡광이,Silver 2,LOSS,Blitzcrank,support,5 , 14 , 5,0.71
뿡광이,Silver 2,LOSS,Ezreal,adc,1 , 7 , 5,0.86
뿡광이,Silver 2,LOSS,MissFortune,adc,2 , 10 , 2,0.40
뿡광이,Silver 2,LOSS,Talon,mid,2 , 7 , 3,0.71
뿡광이,Silver 2,WIN,Talon,mid,8 , 3 , 6,4.67
뿡광이,Silver 2,LOSS,Talon,mid,0 , 5 , 0,0.00
뿡광이,Silver 2,WIN,Talon,mid,11 , 3 , 13,8.00
뿡광이,Silver 2,LOSS,Talon,mid,13 , 12 , 6,1.58
뿡광이,Silver 2,LOSS,Talon,mid,14 , 9 , 2,1.78
뿡광이,Silver 2,LOSS,Talon,mid,4 , 6 , 0,0.67
뿡광이,Silver 2,LOSS,Aatrox,top,0 , 3 , 0,0.00
뿡광이,Silver 2,WIN,Talon,mid,6 , 5 , 13,3.80
뿡광이,Silver 2,LOSS,Talon,mid,5 , 12 , 5,0.83
뿡광이,Silver 2,LOSS,Talon,mid,10 , 8 , 8,2.25
뿡광이,Silver 2,LOSS,Talon,mid,2 , 6 , 0,0.33
뿡광이,Silver 2,LOSS,Talon,mid,1 , 12 , 0,0.08
뿡광이,Silver 2,WIN,Riven,top,1 , 10 , 9,1.00
뿡광이,Silver 2,LOSS,Talon,mid,4 , 8 , 7,1.38
뿡광이,Silver 2,LOSS,Talon,mid,13 , 10 , 9,2.20
Dragonyihan,Bronze 3,LOSS,Kaisa,adc,6 , 6 , 4,1.67
Dragonyihan,Bronze 3,WIN,Pantheon,support,12 , 10 , 17,2.90
Dragonyihan,Bronze 3,WIN,Galio,support,2 , 6 , 14,2.67
Dragonyihan,Bronze 3,WIN,Maokai,support,0 , 5 , 12,2.40
Dragonyihan,Bronze 3,LOSS,Ezreal,adc,4 , 6 , 2,1.00
Dragonyihan,Bronze 3,WIN,Volibear,top,17 , 9 , 12,3.22
Dragonyihan,Bronze 3,WIN,Vladimir,mid,3 , 1 , 2,5.00
Dragonyihan,Bronze 3,LOSS,Nidalee,jungle,1 , 6 , 12,2.17
Dragonyihan,Bronze 3,LOSS,Yasuo,mid,0 , 9 , 0,0.00
Dragonyihan,Bronze 3,LOSS,Ivern,jungle,6 , 9 , 7,1.44
Dragonyihan,Bronze 3,WIN,Volibear,top,9 , 6 , 4,2.17
Dragonyihan,Bronze 3,LOSS,Talon,mid,4 , 15 , 12,1.07
Dragonyihan,Bronze 3,LOSS,Zeri,adc,10 , 4 , 3,3.25
