유저명,티어,승패,챔피언,포지션,Kill,Death,Assist,킬관여율
카이팅 연습중,Unranked,LOSS,Ezreal,adc,3 , 11 , 6,0.82
카이팅 연습중,Unranked,WIN,Jinx,adc,11 , 10 , 13,2.40
카이팅 연습중,Unranked,LOSS,Ashe,adc,1 , 8 , 3,0.50
카이팅 연습중,Unranked,LOSS,MissFortune,adc,0 , 12 , 8,0.67
카이팅 연습중,Unranked,WIN,Sivir,adc,4 , 1 , 5,9.00
카이팅 연습중,Unranked,LOSS,MissFortune,adc,2 , 7 , 5,1.00
카이팅 연습중,Unranked,LOSS,Tristana,adc,3 , 5 , 1,0.80
카이팅 연습중,Unranked,WIN,Jinx,adc,14 , 4 , 6,5.00
카이팅 연습중,Unranked,LOSS,Jinx,adc,0 , 6 , 1,0.17
카이팅 연습중,Unranked,WIN,Sivir,adc,3 , 1 , 2,5.00
카이팅 연습중,Unranked,LOSS,Jinx,adc,7 , 8 , 4,1.38
카이팅 연습중,Unranked,WIN,Ezreal,adc,6 , 1 , 0,6.00
카이팅 연습중,Unranked,WIN,Jinx,adc,26 , 3 , 9 ,1.67
카이팅 연습중,Unranked,LOSS,Aphelios,adc,18 , 13 , 9,2.08
카이팅 연습중,Unranked,LOSS,Jinx,adc,4 , 3 , 1,1.67
카이팅 연습중,Unranked,RE,Jinx,adc,0 , 0 , 0,0.00
카이팅 연습중,Unranked,WIN,Yasuo,adc,18 , 3 , 3,7.00
3대독자,Silver 2,LOSS,Vladimir,mid,0 , 2 , 1,0.50
3대독자,Silver 2,LOSS,Sylas,mid,3 , 4 , 1,1.00
3대독자,Silver 2,LOSS,Ashe,support,4 , 5 , 12,3.20
3대독자,Silver 2,LOSS,Thresh,support,2 , 4 , 13,3.75
3대독자,Silver 2,WIN,LeeSin,jungle,9 , 1 , 12 ,1.00
3대독자,Silver 2,LOSS,Nunu,jungle,5 , 6 , 11,2.67
3대독자,Silver 2,LOSS,Viego,jungle,4 , 10 , 2,0.60
3대독자,Silver 2,WIN,Nidalee,jungle,8 , 9 , 12,2.22
3대독자,Silver 2,WIN,Khazix,jungle,14 , 1 , 3 ,7.00
3대독자,Silver 2,WIN,LeeSin,jungle,9 , 5 , 14,4.60
3대독자,Silver 2,WIN,Viego,jungle,16 , 5 , 4,4.00
3대독자,Silver 2,WIN,Varus,adc,14 , 8 , 14,3.50
3대독자,Silver 2,WIN,Nidalee,jungle,12 , 5 , 7,3.80
3대독자,Silver 2,WIN,LeeSin,jungle,5 , 5 , 9,2.80
3대독자,Silver 2,LOSS,Lillia,jungle,13 , 7 , 9,3.14
3대독자,Silver 2,LOSS,Nidalee,jungle,11 , 8 , 7,2.25
3대독자,Silver 2,LOSS,Khazix,jungle,21 , 7 , 3,3.43
3대독자,Silver 2,LOSS,LeeSin,jungle,6 , 7 , 2,1.14
3대독자,Silver 2,WIN,Khazix,jungle,17 , 1 , 1 ,8.00
3대독자,Silver 2,LOSS,Aatrox,top,1 , 8 , 5,0.75
3대독자,Silver 2,WIN,Akali,top,4 , 4 , 3,1.75
3대독자,Silver 2,LOSS,Aatrox,top,4 , 9 , 6,1.11
3대독자,Silver 2,LOSS,Aatrox,jungle,8 , 4 , 11,4.75
3대독자,Silver 2,LOSS,Malphite,support,6 , 1 , 4 ,0.00
3대독자,Silver 2,LOSS,Aatrox,top,0 , 4 , 3,0.75
YHJH0507,Unranked,WIN,Ashe,support,2 , 0 , 5,7.00
YHJH0507,Unranked,WIN,Ashe,support,2 , 7 , 18,2.86
YHJH0507,Unranked,WIN,Ashe,support,4 , 7 , 27,4.43
YHJH0507,Unranked,WIN,Ashe,support,2 , 6 , 14,2.67
YHJH0507,Unranked,WIN,Ashe,support,1 , 3 , 7,2.67
YHJH0507,Unranked,WIN,Ashe,support,3 , 5 , 9,2.40
YHJH0507,Unranked,LOSS,Ashe,support,0 , 6 , 12,2.00
YHJH0507,Unranked,LOSS,Jinx,adc,1 , 1 , 1,2.00
YHJH0507,Unranked,WIN,Ashe,adc,2 , 2 , 16,9.00
YHJH0507,Unranked,WIN,Ashe,adc,2 , 5 , 14,3.20
YHJH0507,Unranked,WIN,Ashe,adc,4 , 1 , 6 ,0.00
YHJH0507,Unranked,LOSS,Ashe,adc,0 , 10 , 4,0.40
YHJH0507,Unranked,LOSS,Ashe,support,4 , 5 , 17,4.20
YHJH0507,Unranked,WIN,Ashe,support,2 , 2 , 18 ,0.00
YHJH0507,Unranked,LOSS,Karma,support,0 , 1 , 0,0.00
YHJH0507,Unranked,LOSS,Ashe,support,0 , 7 , 7,1.00
YHJH0507,Unranked,LOSS,Ashe,support,2 , 8 , 18,2.50
YHJH0507,Unranked,LOSS,Karma,support,3 , 7 , 7,1.43
YHJH0507,Unranked,LOSS,Karma,support,1 , 4 , 7,2.00
YHJH0507,Unranked,WIN,Twitch,adc,1 , 4 , 5,1.50
YHJH0507,Unranked,LOSS,Karma,support,2 , 2 , 3,2.50
YHJH0507,Unranked,WIN,Jinx,adc,4 , 5 , 8,2.40
YHJH0507,Unranked,LOSS,Jinx,adc,2 , 3 , 4,2.00
YHJH0507,Unranked,WIN,Jinx,adc,9 , 2 , 13 ,1.00
YHJH0507,Unranked,LOSS,Karma,support,2 , 4 , 16,4.50
YHJH0507,Unranked,LOSS,Jinx,adc,12 , 8 , 11,2.88
YHJH0507,Unranked,LOSS,Jinx,adc,7 , 9 , 6,1.44
YHJH0507,Unranked,WIN,Ashe,support,3 , 6 , 11,2.33
YHJH0507,Unranked,LOSS,Ashe,support,1 , 2 , 1,1.00
YHJH0507,Unranked,WIN,Ashe,support,4 , 3 , 7,3.67
Exemp1arQueen,Unranked,WIN,Karthus,jungle,9 , 7 , 16,3.57
Exemp1arQueen,Unranked,LOSS,Elise,jungle,4 , 6 , 14,3.00
Exemp1arQueen,Unranked,WIN,Rumble,top,4 , 5 , 5,1.80
버블티두잔주세요,Unranked,WIN,Vex,mid,6 , 7 , 31,5.29
버블티두잔주세요,Unranked,LOSS,Kalista,adc,3 , 4 , 11,3.50
버블티두잔주세요,Unranked,LOSS,Azir,support,9 , 11 , 19,2.55
버블티두잔주세요,Unranked,LOSS,Jayce,adc,4 , 3 , 3,2.33
버블티두잔주세요,Unranked,LOSS,Varus,adc,8 , 3 , 5,4.33
버블티두잔주세요,Unranked,WIN,Leblanc,mid,2 , 0 , 0,2.00
버블티두잔주세요,Unranked,WIN,Alistar,support,6 , 7 , 43,7.00
버블티두잔주세요,Unranked,WIN,Vex,top,4 , 5 , 13,3.40
버블티두잔주세요,Unranked,LOSS,Orianna,support,9 , 9 , 21,3.33
버블티두잔주세요,Unranked,WIN,Karthus,adc,8 , 12 , 40,4.00
버블티두잔주세요,Unranked,WIN,Xerath,top,9 , 5 , 25,6.80
버블티두잔주세요,Unranked,LOSS,XinZhao,top,8 , 10 , 17,2.50
버블티두잔주세요,Unranked,LOSS,Draven,support,19 , 8 , 33,6.50
버블티두잔주세요,Unranked,WIN,Vi,adc,12 , 5 , 18,6.00
버블티두잔주세요,Unranked,LOSS,Zed,top,17 , 9 , 29,5.11
버블티두잔주세요,Unranked,LOSS,Syndra,jungle,7 , 9 , 11,2.00
버블티두잔주세요,Unranked,WIN,Kaisa,support,11 , 8 , 18,3.63
버블티두잔주세요,Unranked,WIN,Caitlyn,jungle,9 , 6 , 17,4.33
버블티두잔주세요,Unranked,WIN,DrMundo,mid,4 , 1 , 12 ,6.00
버블티두잔주세요,Unranked,WIN,Jayce,support,19 , 7 , 14,4.71
버블티두잔주세요,Unranked,LOSS,Shaco,adc,7 , 7 , 16,3.29
버블티두잔주세요,Unranked,LOSS,Kennen,adc,0 , 3 , 6,2.00
버블티두잔주세요,Unranked,LOSS,MissFortune,jungle,6 , 6 , 10,2.67
버블티두잔주세요,Unranked,LOSS,Lucian,support,2 , 6 , 13,2.50
버블티두잔주세요,Unranked,WIN,Ziggs,jungle,7 , 11 , 28,3.18
버블티두잔주세요,Unranked,WIN,Singed,top,6 , 9 , 22,3.11
버블티두잔주세요,Unranked,WIN,XinZhao,adc,14 , 4 , 21,8.75
버블티두잔주세요,Unranked,LOSS,Zed,support,20 , 18 , 23,2.39
버블티두잔주세요,Unranked,WIN,Pantheon,jungle,14 , 8 , 10,3.00
버블티두잔주세요,Unranked,LOSS,Twitch,adc,6 , 7 , 8,2.00
2K3,Silver 4,LOSS,Elise,jungle,7 , 1 , 2,9.00
2K3,Silver 4,WIN,LeeSin,jungle,5 , 3 , 19,8.00
2K3,Silver 4,LOSS,LeeSin,jungle,5 , 2 , 4,4.50
2K3,Silver 4,LOSS,LeeSin,jungle,11 , 6 , 4,2.50
2K3,Silver 4,WIN,LeeSin,jungle,5 , 2 , 6,5.50
2K3,Silver 4,LOSS,JarvanIV,jungle,9 , 3 , 7,5.33
2K3,Silver 4,LOSS,LeeSin,jungle,8 , 1 , 0,8.00
2K3,Silver 4,LOSS,LeeSin,jungle,10 , 5 , 5,3.00
2K3,Silver 4,LOSS,LeeSin,jungle,7 , 6 , 4,1.83
2K3,Silver 4,LOSS,DrMundo,top,3 , 5 , 1,0.80
2K3,Silver 4,LOSS,Rumble,top,8 , 7 , 8,2.29
2K3,Silver 4,WIN,Rumble,top,6 , 0 , 12 ,8.00
2K3,Silver 4,LOSS,JarvanIV,support,2 , 3 , 6,2.67
2K3,Silver 4,WIN,Nautilus,support,4 , 4 , 21,6.25
2K3,Silver 4,WIN,Sejuani,jungle,2 , 3 , 10,4.00
2K3,Silver 4,LOSS,LeeSin,jungle,8 , 3 , 4,4.00
2K3,Silver 4,WIN,Rumble,jungle,7 , 2 , 9,8.00
2K3,Silver 4,LOSS,Rumble,jungle,4 , 2 , 2,3.00
2K3,Silver 4,LOSS,XinZhao,jungle,1 , 8 , 6,0.88
2K3,Silver 4,LOSS,Nautilus,support,1 , 7 , 8,1.29
2K3,Silver 4,WIN,JarvanIV,jungle,20 , 1 , 14 ,4.00
2K3,Silver 4,WIN,RekSai,jungle,9 , 6 , 8,2.83
2K3,Silver 4,WIN,Rumble,jungle,5 , 0 , 0,5.00
2K3,Silver 4,LOSS,Nautilus,support,2 , 5 , 21,4.60
2K3,Silver 4,LOSS,JarvanIV,jungle,9 , 2 , 5,7.00
2K3,Silver 4,WIN,Alistar,support,6 , 5 , 32,7.60
2K3,Silver 4,LOSS,Zed,jungle,3 , 7 , 2,0.71
2K3,Silver 4,WIN,Pantheon,support,5 , 2 , 7,6.00
2K3,Silver 4,LOSS,LeeSin,jungle,2 , 2 , 7,4.50
2K3,Silver 4,WIN,Nautilus,support,4 , 8 , 27,3.88
언럭키 록리,Silver 1,WIN,Olaf,jungle,13 , 5 , 12,5.00
언럭키 록리,Silver 1,LOSS,Sona,support,3 , 5 , 12,3.00
언럭키 록리,Silver 1,WIN,Mordekaiser,mid,7 , 6 , 9,2.67
언럭키 록리,Silver 1,WIN,Sion,jungle,7 , 7 , 32,5.57
언럭키 록리,Silver 1,LOSS,Malphite,support,14 , 12 , 20,2.83
언럭키 록리,Silver 1,WIN,Sona,adc,1 , 1 , 25 ,6.00
언럭키 록리,Silver 1,LOSS,Ziggs,jungle,4 , 8 , 6,1.25
언럭키 록리,Silver 1,LOSS,Alistar,adc,0 , 8 , 3,0.38
언럭키 록리,Silver 1,WIN,Pyke,support,8 , 13 , 9,1.31
언럭키 록리,Silver 1,WIN,Twitch,support,13 , 13 , 32,3.46
언럭키 록리,Silver 1,WIN,Maokai,adc,8 , 6 , 20,4.67
언럭키 록리,Silver 1,LOSS,Sett,support,14 , 12 , 22,3.00
언럭키 록리,Silver 1,LOSS,Yone,support,8 , 13 , 14,1.69
언럭키 록리,Silver 1,LOSS,Mordekaiser,mid,7 , 12 , 11,1.50
언럭키 록리,Silver 1,LOSS,Jayce,adc,5 , 8 , 16,2.63
언럭키 록리,Silver 1,LOSS,Ekko,support,7 , 13 , 13,1.54
언럭키 록리,Silver 1,LOSS,Graves,jungle,4 , 10 , 15,1.90
언럭키 록리,Silver 1,WIN,Vi,support,6 , 9 , 8,1.56
언럭키 록리,Silver 1,WIN,Garen,jungle,12 , 8 , 21,4.13
언럭키 록리,Silver 1,WIN,TahmKench,support,11 , 8 , 24,4.38
언럭키 록리,Silver 1,LOSS,XinZhao,mid,8 , 14 , 14,1.57
언럭키 록리,Silver 1,WIN,TahmKench,support,8 , 4 , 32 ,0.00
언럭키 록리,Silver 1,WIN,Garen,adc,23 , 6 , 21,7.33
언럭키 록리,Silver 1,LOSS,TahmKench,adc,6 , 8 , 5,1.38
언럭키 록리,Silver 1,LOSS,Trundle,adc,10 , 11 , 23,3.00
언럭키 록리,Silver 1,WIN,DrMundo,support,10 , 7 , 28,5.43
언럭키 록리,Silver 1,WIN,Sylas,support,9 , 13 , 27,2.77
언럭키 록리,Silver 1,WIN,Yone,support,13 , 10 , 24,3.70
언럭키 록리,Silver 1,LOSS,Vi,top,19 , 12 , 28,3.92
언럭키 록리,Silver 1,WIN,Ziggs,top,14 , 5 , 33,9.40
청산가리S2,Unranked,WIN,Kayle,top,11 , 2 , 41 ,6.00
청산가리S2,Unranked,WIN,KogMaw,top,14 , 7 , 29,6.14
청산가리S2,Unranked,WIN,Tristana,mid,5 , 0 , 4,9.00
청산가리S2,Unranked,WIN,Vladimir,jungle,9 , 1 , 17 ,6.00
청산가리S2,Unranked,WIN,Ezreal,adc,16 , 4 , 15,7.75
청산가리S2,Unranked,WIN,Caitlyn,top,20 , 10 , 34,5.40
청산가리S2,Unranked,LOSS,Pyke,top,19 , 4 , 2,5.25
청산가리S2,Unranked,LOSS,Twitch,adc,7 , 8 , 18,3.13
청산가리S2,Unranked,LOSS,Olaf,support,4 , 4 , 13,4.25
청산가리S2,Unranked,WIN,Lulu,jungle,15 , 9 , 32,5.22
청산가리S2,Unranked,WIN,Ashe,support,7 , 3 , 26 ,1.00
청산가리S2,Unranked,WIN,Vayne,adc,14 , 3 , 12,8.67
청산가리S2,Unranked,LOSS,Yasuo,mid,5 , 10 , 8,1.30
청산가리S2,Unranked,WIN,Kindred,top,9 , 2 , 16 ,2.50
청산가리S2,Unranked,WIN,Garen,adc,9 , 3 , 11,6.67
청산가리S2,Unranked,LOSS,Sylas,mid,5 , 4 , 8,3.25
청산가리S2,Unranked,WIN,TwistedFate,top,8 , 4 , 31,9.75
청산가리S2,Unranked,LOSS,Xayah,adc,3 , 8 , 21,3.00
청산가리S2,Unranked,WIN,Twitch,mid,25 , 8 , 22,5.88
청산가리S2,Unranked,LOSS,Jhin,jungle,20 , 8 , 14,4.25
청산가리S2,Unranked,LOSS,Tryndamere,support,11 , 4 , 10,5.25
청산가리S2,Unranked,WIN,Thresh,top,6 , 11 , 19,2.27
청산가리S2,Unranked,LOSS,Twitch,support,15 , 6 , 4,3.17
청산가리S2,Unranked,WIN,Morgana,support,7 , 2 , 12,9.50
청산가리S2,Unranked,WIN,Leona,jungle,7 , 17 , 21,1.65
청산가리S2,Unranked,WIN,Vladimir,adc,15 , 2 , 8 ,1.50
청산가리S2,Unranked,LOSS,Sona,top,7 , 6 , 32,6.50
청산가리S2,Unranked,LOSS,Vi,top,9 , 6 , 13,3.67
청산가리S2,Unranked,WIN,Teemo,top,4 , 1 , 17 ,1.00
청산가리S2,Unranked,LOSS,Viktor,adc,6 , 5 , 13,3.80
뚜우닝,Silver 4,LOSS,Alistar,support,2 , 11 , 16,1.64
뚜우닝,Silver 4,WIN,Blitzcrank,support,1 , 7 , 14,2.14
뚜우닝,Silver 4,LOSS,Leona,support,1 , 7 , 9,1.43
뚜우닝,Silver 4,WIN,Lulu,support,2 , 8 , 15,2.13
뚜우닝,Silver 4,LOSS,Leona,support,3 , 9 , 13,1.78
뚜우닝,Silver 4,LOSS,Thresh,support,0 , 7 , 9,1.29
뚜우닝,Silver 4,LOSS,Leona,support,1 , 10 , 15,1.60
뚜우닝,Silver 4,WIN,Leona,support,0 , 4 , 20,5.00
뚜우닝,Silver 4,LOSS,Leona,support,3 , 11 , 14,1.55
뚜우닝,Silver 4,WIN,Leona,support,1 , 5 , 14,3.00
뚜우닝,Silver 4,WIN,Leona,support,0 , 3 , 19,6.33
뚜우닝,Silver 4,WIN,Lulu,support,3 , 9 , 20,2.56
뚜우닝,Silver 4,WIN,Alistar,support,2 , 5 , 16,3.60
뚜우닝,Silver 4,LOSS,Blitzcrank,support,1 , 7 , 7,1.14
뚜우닝,Silver 4,WIN,Leona,support,2 , 7 , 15,2.43
뚜우닝,Silver 4,LOSS,Nami,support,1 , 10 , 4,0.50
뚜우닝,Silver 4,WIN,Leona,support,4 , 9 , 21,2.78
뚜우닝,Silver 4,WIN,Leona,support,0 , 8 , 17,2.13
뚜우닝,Silver 4,WIN,Leona,support,1 , 7 , 17,2.57
뚜우닝,Silver 4,LOSS,Leona,support,1 , 9 , 14,1.67
뚜우닝,Silver 4,LOSS,Leona,support,0 , 8 , 12,1.50
뚜우닝,Silver 4,WIN,Leona,support,0 , 2 , 11,5.50
뚜우닝,Silver 4,LOSS,Blitzcrank,support,2 , 12 , 20,1.83
뚜우닝,Silver 4,WIN,Lulu,support,1 , 3 , 13,4.67
뚜우닝,Silver 4,LOSS,Leona,support,2 , 8 , 8,1.25
뚜우닝,Silver 4,LOSS,Ziggs,mid,1 , 6 , 15,2.67
뚜우닝,Silver 4,WIN,Jayce,support,9 , 3 , 16,8.33
뚜우닝,Silver 4,WIN,Leona,support,1 , 3 , 28,9.67
뚜우닝,Silver 4,LOSS,Thresh,support,0 , 6 , 11,1.83
밍재의무빙,Silver 1,LOSS,Ezreal,adc,3 , 12 , 3,0.50
밍재의무빙,Silver 1,LOSS,Karma,support,3 , 11 , 18,1.91
밍재의무빙,Silver 1,WIN,Ezreal,adc,6 , 4 , 2,2.00
밍재의무빙,Silver 1,WIN,Sivir,adc,9 , 9 , 10,2.11
밍재의무빙,Silver 1,WIN,Ezreal,adc,13 , 12 , 6,1.58
밍재의무빙,Silver 1,LOSS,Xerath,mid,8 , 4 , 3,2.75
밍재의무빙,Silver 1,WIN,Velkoz,mid,10 , 6 , 7,2.83
밍재의무빙,Silver 1,LOSS,Malphite,mid,6 , 11 , 15,1.91
밍재의무빙,Silver 1,WIN,Xerath,mid,5 , 9 , 10,1.67
밍재의무빙,Silver 1,LOSS,Malphite,mid,0 , 3 , 0,0.00
밍재의무빙,Silver 1,LOSS,Rumble,top,11 , 9 , 9,2.22
밍재의무빙,Silver 1,WIN,Teemo,top,3 , 7 , 2,0.71
밍재의무빙,Silver 1,WIN,Renekton,top,14 , 1 , 7 ,1.00
밍재의무빙,Silver 1,WIN,Morgana,top,1 , 7 , 12,1.86
밍재의무빙,Silver 1,WIN,Malphite,mid,7 , 10 , 6,1.30
밍재의무빙,Silver 1,WIN,Malphite,top,4 , 7 , 10,2.00
밍재의무빙,Silver 1,LOSS,Malphite,mid,8 , 8 , 17,3.13
밍재의무빙,Silver 1,LOSS,Malphite,top,7 , 7 , 6,1.86
밍재의무빙,Silver 1,LOSS,Graves,jungle,8 , 13 , 16,1.85
밍재의무빙,Silver 1,WIN,Ziggs,adc,4 , 4 , 23,6.75
밍재의무빙,Silver 1,LOSS,Jinx,adc,4 , 3 , 27 ,0.33
밍재의무빙,Silver 1,WIN,Janna,adc,8 , 6 , 45,8.83
밍재의무빙,Silver 1,LOSS,Kayn,jungle,4 , 7 , 6,1.43
밍재의무빙,Silver 1,WIN,Malphite,top,5 , 7 , 16,3.00
밍재의무빙,Silver 1,LOSS,Zac,support,3 , 11 , 18,1.91
밍재의무빙,Silver 1,LOSS,Karma,support,4 , 9 , 4,0.89
밍재의무빙,Silver 1,LOSS,Rumble,top,4 , 12 , 2,0.50
밍재의무빙,Silver 1,WIN,Rumble,top,7 , 10 , 4,1.10
밍재의무빙,Silver 1,LOSS,Janna,support,1 , 18 , 6,0.39
밍재의무빙,Silver 1,LOSS,Renekton,top,5 , 5 , 3,1.60
하데스님,Silver 1,WIN,Yone,top,4 , 7 , 7,1.57
하데스님,Silver 1,WIN,Nocturne,jungle,20 , 5 , 10,6.00
하데스님,Silver 1,LOSS,Mordekaiser,top,13 , 8 , 9,2.75
하데스님,Silver 1,WIN,Nocturne,top,12 , 4 , 4,4.00
하데스님,Silver 1,LOSS,Irelia,top,6 , 4 , 5,2.75
하데스님,Silver 1,WIN,Nocturne,top,12 , 4 , 5,4.25
하데스님,Silver 1,LOSS,Nocturne,jungle,11 , 6 , 8,3.17
하데스님,Silver 1,WIN,Nocturne,jungle,23 , 4 , 11,8.50
하데스님,Silver 1,LOSS,Illaoi,top,3 , 3 , 1,1.33
하데스님,Silver 1,LOSS,Irelia,top,3 , 10 , 3,0.60
하데스님,Silver 1,WIN,Mordekaiser,top,7 , 3 , 2,3.00
하데스님,Silver 1,LOSS,Yasuo,top,2 , 10 , 9,1.10
하데스님,Silver 1,LOSS,Morgana,adc,10 , 9 , 35,5.00
하데스님,Silver 1,LOSS,Sivir,support,3 , 10 , 19,2.20
하데스님,Silver 1,LOSS,Illaoi,top,4 , 6 , 5,1.50
하데스님,Silver 1,WIN,Yone,top,9 , 2 , 7,8.00
하데스님,Silver 1,WIN,Nocturne,top,8 , 7 , 14,3.14
하데스님,Silver 1,WIN,Irelia,top,6 , 2 , 3,4.50
하데스님,Silver 1,WIN,Nocturne,top,4 , 2 , 3,3.50
하데스님,Silver 1,WIN,Yone,top,7 , 9 , 6,1.44
하데스님,Silver 1,LOSS,Mordekaiser,top,6 , 6 , 3,1.50
하데스님,Silver 1,WIN,Mordekaiser,top,3 , 5 , 7,2.00
하데스님,Silver 1,WIN,Mordekaiser,top,4 , 5 , 8,2.40
하데스님,Silver 1,WIN,Nocturne,top,10 , 1 , 4 ,4.00
하데스님,Silver 1,WIN,Mordekaiser,top,2 , 1 , 1,3.00
하데스님,Silver 1,LOSS,Mordekaiser,top,4 , 6 , 1,0.83
하데스님,Silver 1,LOSS,Mordekaiser,top,0 , 7 , 3,0.43
하데스님,Silver 1,WIN,Nocturne,mid,19 , 10 , 9,2.80
하데스님,Silver 1,WIN,Mordekaiser,top,5 , 4 , 7,3.00
하데스님,Silver 1,WIN,Nocturne,top,17 , 5 , 3,4.00
키아사,Silver 4,LOSS,Garen,top,10 , 4 , 1,2.75
키아사,Silver 4,LOSS,Nasus,top,9 , 9 , 14,2.56
키아사,Silver 4,WIN,DrMundo,mid,2 , 2 , 2,2.00
키아사,Silver 4,WIN,MonkeyKing,top,3 , 4 , 3,1.50
키아사,Silver 4,RE,Zeri,adc,1 , 0 , 1,2.00
키아사,Silver 4,WIN,Camille,top,13 , 6 , 12,4.17
키아사,Silver 4,WIN,Garen,top,5 , 5 , 2,1.40
키아사,Silver 4,LOSS,MonkeyKing,top,13 , 9 , 9,2.44
키아사,Silver 4,LOSS,Malphite,top,7 , 7 , 5,1.71
키아사,Silver 4,WIN,Volibear,top,10 , 3 , 2,4.00
키아사,Silver 4,LOSS,Jayce,top,13 , 9 , 13,2.89
키아사,Silver 4,LOSS,Malphite,top,0 , 3 , 0,0.00
키아사,Silver 4,WIN,MonkeyKing,top,17 , 5 , 0,3.40
키아사,Silver 4,LOSS,Volibear,top,5 , 3 , 0,1.67
키아사,Silver 4,WIN,Jayce,mid,9 , 10 , 7,1.60
키아사,Silver 4,WIN,MonkeyKing,top,11 , 3 , 7,6.00
키아사,Silver 4,WIN,Nasus,top,8 , 0 , 6 ,4.00
키아사,Silver 4,WIN,Garen,top,11 , 6 , 1,2.00
키아사,Silver 4,LOSS,MonkeyKing,top,0 , 4 , 2,0.50
키아사,Silver 4,LOSS,Aatrox,top,1 , 10 , 1,0.20
키아사,Silver 4,LOSS,Sett,top,4 , 5 , 3,1.40
키아사,Silver 4,LOSS,Camille,top,0 , 8 , 1,0.13
키아사,Silver 4,LOSS,Ryze,top,1 , 8 , 2,0.38
키아사,Silver 4,WIN,Camille,top,10 , 8 , 6,2.00
키아사,Silver 4,LOSS,Camille,top,8 , 8 , 1,1.13
키아사,Silver 4,LOSS,Jax,top,6 , 6 , 6,2.00
키아사,Silver 4,LOSS,Aatrox,top,5 , 5 , 4,1.80
키아사,Silver 4,LOSS,Volibear,top,4 , 6 , 1,0.83
키아사,Silver 4,LOSS,Orianna,support,13 , 4 , 12,6.25
키아사,Silver 4,WIN,Xayah,adc,16 , 9 , 12,3.11
검은마르바스,Platinum 4,LOSS,Viego,jungle,8 , 9 , 19,3.00
검은마르바스,Platinum 4,LOSS,Nidalee,jungle,2 , 6 , 2,0.67
검은마르바스,Platinum 4,WIN,Ahri,mid,8 , 6 , 5,2.17
검은마르바스,Platinum 4,WIN,Nidalee,jungle,9 , 3 , 7,5.33
검은마르바스,Platinum 4,WIN,Hecarim,jungle,12 , 4 , 11,5.75
검은마르바스,Platinum 4,WIN,Hecarim,jungle,7 , 2 , 10,8.50
검은마르바스,Platinum 4,LOSS,LeeSin,jungle,1 , 9 , 1,0.22
검은마르바스,Platinum 4,LOSS,LeeSin,jungle,7 , 9 , 6,1.44
검은마르바스,Platinum 4,LOSS,Lucian,adc,1 , 9 , 2,0.33
검은마르바스,Platinum 4,WIN,Hecarim,jungle,6 , 3 , 6,4.00
검은마르바스,Platinum 4,WIN,Hecarim,jungle,5 , 3 , 8,4.33
검은마르바스,Platinum 4,WIN,Hecarim,jungle,19 , 3 , 16 ,1.67
검은마르바스,Platinum 4,WIN,LeeSin,jungle,15 , 4 , 7,5.50
검은마르바스,Platinum 4,WIN,Viego,jungle,12 , 2 , 2,7.00
검은마르바스,Platinum 4,WIN,Qiyana,jungle,6 , 5 , 18,4.80
검은마르바스,Platinum 4,WIN,Qiyana,jungle,16 , 8 , 7,2.88
검은마르바스,Platinum 4,WIN,Kalista,adc,8 , 6 , 11,3.17
검은마르바스,Platinum 4,WIN,Kalista,adc,11 , 7 , 8,2.71
검은마르바스,Platinum 4,LOSS,Kalista,adc,7 , 6 , 4,1.83
검은마르바스,Platinum 4,LOSS,Zoe,mid,1 , 10 , 6,0.70
검은마르바스,Platinum 4,WIN,Sion,mid,0 , 14 , 2,0.14
검은마르바스,Platinum 4,LOSS,Sion,mid,1 , 8 , 0,0.13
검은마르바스,Platinum 4,LOSS,Aatrox,mid,1 , 7 , 0,0.14
검은마르바스,Platinum 4,WIN,Sion,mid,2 , 16 , 1,0.19
검은마르바스,Platinum 4,WIN,Gnar,top,6 , 10 , 12,1.80
검은마르바스,Platinum 4,WIN,Gangplank,top,7 , 4 , 17,6.00
검은마르바스,Platinum 4,LOSS,Diana,jungle,6 , 5 , 2,1.60
검은마르바스,Platinum 4,LOSS,LeeSin,jungle,4 , 6 , 5,1.50
검은마르바스,Platinum 4,LOSS,XinZhao,jungle,6 , 7 , 2,1.14
검은마르바스,Platinum 4,WIN,Viego,jungle,18 , 6 , 6,4.00
몽이바보,Bronze 3,WIN,Morgana,support,6 , 3 , 14,6.67
몽이바보,Bronze 3,WIN,Xerath,support,8 , 8 , 14,2.75
몽이바보,Bronze 3,LOSS,Maokai,support,2 , 10 , 3,0.50
몽이바보,Bronze 3,LOSS,Renekton,top,6 , 3 , 0,2.00
몽이바보,Bronze 3,LOSS,Renekton,top,2 , 4 , 2,1.00
몽이바보,Bronze 3,WIN,Renekton,top,10 , 3 , 13,7.67
몽이바보,Bronze 3,WIN,Seraphine,mid,1 , 2 , 17,9.00
몽이바보,Bronze 3,WIN,Sivir,jungle,2 , 5 , 17,3.80
몽이바보,Bronze 3,LOSS,Xerath,mid,0 , 6 , 1,0.17
몽이바보,Bronze 3,WIN,Xerath,mid,12 , 2 , 15 ,3.50
몽이바보,Bronze 3,WIN,Xerath,mid,11 , 0 , 9 ,0.00
몽이바보,Bronze 3,WIN,Xerath,mid,8 , 1 , 3 ,1.00
몽이바보,Bronze 3,WIN,Xerath,mid,12 , 2 , 17 ,4.50
