유저명,티어,승패,챔피언,포지션,Kill,Death,Assist,킬관여율
서울대에코학과,Unranked,LOSS,Janna,top,0,9,10,1.11
서울대에코학과,Unranked,LOSS,Zeri,adc,9,7,10,2.71
서울대에코학과,Unranked,WIN,Zeri,top,6,9,11,1.89
서울대에코학과,Unranked,LOSS,Zeri,adc,10,6,12,3.67
서울대에코학과,Unranked,LOSS,Jinx,adc,6,11,1,0.64
서울대에코학과,Unranked,LOSS,Zeri,adc,3,11,1,0.36
서울대에코학과,Unranked,LOSS,Tryndamere,top,0,4,1,0.25
서울대에코학과,Unranked,LOSS,Ashe,top,3,5,0,0.6
서울대에코학과,Unranked,LOSS,Tryndamere,top,7,9,7,1.56
서울대에코학과,Unranked,LOSS,Tryndamere,top,5,14,4,0.64
서울대에코학과,Unranked,LOSS,Corki,mid,10,11,18,2.55
서울대에코학과,Unranked,WIN,Yone,top,6,7,3,1.29
서울대에코학과,Unranked,LOSS,Jax,top,6,7,3,1.29
서울대에코학과,Unranked,LOSS,KogMaw,adc,11,7,3,2
서울대에코학과,Unranked,LOSS,Jinx,adc,5,15,11,1.07
서울대에코학과,Unranked,WIN,Jinx,adc,10,6,8,3
서울대에코학과,Unranked,WIN,Jinx,adc,9,3,5,4.67
서울대에코학과,Unranked,LOSS,Caitlyn,adc,9,10,6,1.5
아룡하세용,Unranked,WIN,LeeSin,jungle,4,5,19,4.6
아룡하세용,Unranked,LOSS,LeeSin,jungle,5,7,1,0.86
아룡하세용,Unranked,WIN,Graves,jungle,11,5,17,5.6
아룡하세용,Unranked,LOSS,Viktor,mid,13,11,7,1.82
아룡하세용,Unranked,LOSS,Viktor,mid,6,11,9,1.36
아룡하세용,Unranked,WIN,Sylas,mid,8,1,5,3
아룡하세용,Unranked,LOSS,Graves,jungle,3,4,1,1
아룡하세용,Unranked,WIN,Graves,jungle,11,5,12,4.6
아룡하세용,Unranked,WIN,Karthus,jungle,7,4,9,4
아룡하세용,Unranked,WIN,Kayle,top,9,2,10,9.5
아룡하세용,Unranked,LOSS,Kindred,jungle,10,7,4,2
아룡하세용,Unranked,WIN,Sylas,top,7,3,5,4
아룡하세용,Unranked,LOSS,Zed,mid,10,5,5,3
아룡하세용,Unranked,WIN,LeeSin,jungle,6,4,17,5.75
아룡하세용,Unranked,LOSS,Ezreal,adc,5,6,4,1.5
아룡하세용,Unranked,LOSS,LeeSin,jungle,13,5,1,2.8
아룡하세용,Unranked,WIN,Ahri,jungle,11,9,22,3.67
아룡하세용,Unranked,WIN,Orianna,mid,5,8,33,4.75
아룡하세용,Unranked,LOSS,Irelia,support,3,10,21,2.4
아룡하세용,Unranked,LOSS,Veigar,adc,7,4,10,4.25
아룡하세용,Unranked,WIN,Ekko,mid,24,14,22,3.29
아룡하세용,Unranked,LOSS,Leblanc,mid,5,9,7,1.33
아룡하세용,Unranked,LOSS,Sylas,mid,4,7,2,0.86
아룡하세용,Unranked,WIN,Kayn,support,10,7,27,5.29
아룡하세용,Unranked,LOSS,Nidalee,jungle,5,4,7,3
아룡하세용,Unranked,LOSS,LeeSin,jungle,9,2,13,1
아룡하세용,Unranked,WIN,LeeSin,jungle,5,1,6,1
아룡하세용,Unranked,LOSS,Karthus,jungle,8,6,11,3.17
아룡하세용,Unranked,WIN,Kindred,jungle,13,6,11,4
하파데이,Gold 4,WIN,Tristana,support,14,7,16,4.29
하파데이,Gold 4,LOSS,Caitlyn,adc,6,11,11,1.55
하파데이,Gold 4,LOSS,Quinn,top,2,6,1,0.5
하파데이,Gold 4,WIN,Amumu,support,7,11,19,2.36
하파데이,Gold 4,LOSS,Amumu,support,2,10,11,1.3
하파데이,Gold 4,LOSS,Blitzcrank,support,3,9,8,1.22
하파데이,Gold 4,WIN,Ashe,adc,12,15,23,2.33
하파데이,Gold 4,WIN,Morgana,mid,6,1,2,8
하파데이,Gold 4,WIN,Brand,support,12,12,15,2.25
하파데이,Gold 4,WIN,Ashe,support,9,7,28,5.29
하파데이,Gold 4,WIN,Ezreal,adc,8,9,23,3.44
하파데이,Gold 4,LOSS,Ryze,support,16,9,14,3.33
하파데이,Gold 4,LOSS,Sivir,adc,1,9,9,1.11
하파데이,Gold 4,LOSS,Caitlyn,adc,4,7,2,0.86
하파데이,Gold 4,WIN,Corki,top,1,6,4,0.83
하파데이,Gold 4,WIN,Brand,support,12,10,20,3.2
하파데이,Gold 4,LOSS,Brand,support,4,7,2,0.86
하파데이,Gold 4,WIN,Kindred,support,21,7,15,5.14
하파데이,Gold 4,LOSS,Kayle,jungle,0,6,11,1.83
하파데이,Gold 4,LOSS,Corki,adc,5,11,18,2.09
하파데이,Gold 4,LOSS,Lissandra,mid,3,15,28,2.07
하파데이,Gold 4,LOSS,Zyra,top,5,11,25,2.73
하파데이,Gold 4,LOSS,Sivir,support,8,11,29,3.36
하파데이,Gold 4,LOSS,Sona,top,4,11,28,2.91
하파데이,Gold 4,WIN,Ahri,top,4,6,23,4.5
하파데이,Gold 4,LOSS,Brand,support,1,13,7,0.62
하파데이,Gold 4,WIN,Brand,support,5,11,18,2.09
하파데이,Gold 4,WIN,Brand,support,8,9,12,2.22
하파데이,Gold 4,LOSS,Brand,support,4,9,14,2
하파데이,Gold 4,LOSS,Caitlyn,adc,4,8,8,1.5
딱한번만참는다,Silver 3,WIN,MasterYi,jungle,16,10,4,2
딱한번만참는다,Silver 3,LOSS,Evelynn,jungle,15,8,10,3.13
딱한번만참는다,Silver 3,LOSS,XinZhao,jungle,3,8,6,1.13
딱한번만참는다,Silver 3,LOSS,MasterYi,jungle,1,11,2,0.27
딱한번만참는다,Silver 3,LOSS,Ryze,top,10,7,2,1.71
딱한번만참는다,Silver 3,LOSS,XinZhao,top,0,6,3,0.5
딱한번만참는다,Silver 3,LOSS,Jayce,top,0,2,1,0.5
딱한번만참는다,Silver 3,LOSS,Ezreal,adc,3,10,7,1
딱한번만참는다,Silver 3,LOSS,Lux,support,1,4,5,1.5
딱한번만참는다,Silver 3,WIN,Lux,support,0,6,9,1.5
딱한번만참는다,Silver 3,LOSS,Leblanc,mid,3,4,2,1.25
딱한번만참는다,Silver 3,LOSS,XinZhao,jungle,0,10,1,0.1
딱한번만참는다,Silver 3,LOSS,MasterYi,jungle,4,8,2,0.75
딱한번만참는다,Silver 3,LOSS,MasterYi,jungle,4,9,3,0.78
딱한번만참는다,Silver 3,WIN,XinZhao,jungle,15,4,5,5
딱한번만참는다,Silver 3,WIN,MasterYi,jungle,15,4,8,5.75
딱한번만참는다,Silver 3,WIN,LeeSin,jungle,9,6,8,2.83
딱한번만참는다,Silver 3,LOSS,Zed,mid,3,10,1,0.4
딱한번만참는다,Silver 3,LOSS,Leblanc,mid,2,10,3,0.5
딱한번만참는다,Silver 3,WIN,MasterYi,top,5,20,8,0.65
딱한번만참는다,Silver 3,LOSS,MasterYi,top,3,12,1,0.33
딱한번만참는다,Silver 3,RE,MasterYi,jungle,0,0,0,0
딱한번만참는다,Silver 3,WIN,MasterYi,top,14,7,1,2.14
딱한번만참는다,Silver 3,WIN,MasterYi,top,1,6,1,0.33
딱한번만참는다,Silver 3,LOSS,Leblanc,mid,8,8,2,1.25
딱한번만참는다,Silver 3,LOSS,Zed,mid,1,10,2,0.3
딱한번만참는다,Silver 3,LOSS,Malphite,mid,3,4,10,3.25
딱한번만참는다,Silver 3,WIN,Jax,mid,4,6,7,1.83
딱한번만참는다,Silver 3,LOSS,Leblanc,mid,3,8,12,1.88
딱한번만참는다,Silver 3,LOSS,XinZhao,jungle,11,4,1,3
탈주가마려워요,Silver 4,LOSS,Lucian,adc,14,12,9,1.92
탈주가마려워요,Silver 4,LOSS,Caitlyn,adc,8,16,2,0.63
탈주가마려워요,Silver 4,WIN,Lucian,adc,8,12,4,1
탈주가마려워요,Silver 4,WIN,Caitlyn,adc,5,9,2,0.78
탈주가마려워요,Silver 4,LOSS,Caitlyn,adc,5,10,1,0.6
탈주가마려워요,Silver 4,LOSS,Caitlyn,adc,3,7,2,0.71
탈주가마려워요,Silver 4,WIN,Caitlyn,adc,1,4,2,0.75
탈주가마려워요,Silver 4,WIN,Caitlyn,adc,20,7,8,4
탈주가마려워요,Silver 4,LOSS,Lucian,adc,4,8,3,0.88
탈주가마려워요,Silver 4,LOSS,Ezreal,adc,13,10,7,2
탈주가마려워요,Silver 4,WIN,Yasuo,jungle,0,2,1,0.5
탈주가마려워요,Silver 4,WIN,Caitlyn,adc,2,13,7,0.69
탈주가마려워요,Silver 4,WIN,Jhin,adc,15,3,6,7
탈주가마려워요,Silver 4,LOSS,Lucian,adc,19,9,5,2.67
탈주가마려워요,Silver 4,WIN,Ezreal,adc,7,9,11,2
탈주가마려워요,Silver 4,WIN,Jinx,adc,17,6,5,3.67
탈주가마려워요,Silver 4,WIN,Jinx,adc,9,4,1,2.5
탈주가마려워요,Silver 4,WIN,Caitlyn,adc,4,3,3,2.33
탈주가마려워요,Silver 4,WIN,Fiora,top,9,8,9,2.25
탈주가마려워요,Silver 4,WIN,Ezreal,adc,11,10,16,2.7
탈주가마려워요,Silver 4,WIN,Caitlyn,adc,11,9,10,2.33
탈주가마려워요,Silver 4,WIN,Caitlyn,adc,18,9,5,2.56
탈주가마려워요,Silver 4,LOSS,Lucian,adc,19,5,2,4.2
탈주가마려워요,Silver 4,WIN,Caitlyn,adc,12,3,4,5.33
탈주가마려워요,Silver 4,LOSS,Anivia,adc,4,6,2,1
탈주가마려워요,Silver 4,WIN,Lucian,adc,8,2,7,7.5
탈주가마려워요,Silver 4,WIN,Caitlyn,adc,4,3,3,2.33
탈주가마려워요,Silver 4,WIN,Lucian,adc,16,6,9,4.17
탈주가마려워요,Silver 4,LOSS,Jinx,adc,13,6,6,3.17
탈주가마려워요,Silver 4,WIN,Ezreal,adc,24,10,12,3.6
Gen G Bulgogi,Gold 3,WIN,Pyke,support,6,6,8,2.33
Gen G Bulgogi,Gold 3,WIN,Kayn,jungle,34,7,20,7.71
Gen G Bulgogi,Gold 3,WIN,Blitzcrank,support,2,4,23,6.25
Gen G Bulgogi,Gold 3,LOSS,Soraka,support,2,6,4,1
Gen G Bulgogi,Gold 3,WIN,Cassiopeia,mid,12,2,3,7.5
Gen G Bulgogi,Gold 3,LOSS,Yasuo,mid,0,2,0,0
Gen G Bulgogi,Gold 3,LOSS,Karthus,mid,5,4,6,2.75
Gen G Bulgogi,Gold 3,WIN,Malphite,top,4,1,2,6
Gen G Bulgogi,Gold 3,WIN,Malphite,top,5,0,1,6
Gen G Bulgogi,Gold 3,LOSS,Rengar,top,1,5,1,0.4
Gen G Bulgogi,Gold 3,WIN,Yasuo,adc,12,11,10,2
Gen G Bulgogi,Gold 3,WIN,Pantheon,support,24,4,4,7
Gen G Bulgogi,Gold 3,WIN,Blitzcrank,adc,20,5,8,5.6
Gen G Bulgogi,Gold 3,WIN,Jhin,adc,22,7,19,5.86
Gen G Bulgogi,Gold 3,LOSS,Jhin,adc,18,8,12,3.75
Gen G Bulgogi,Gold 3,LOSS,Galio,jungle,4,7,3,1
Gen G Bulgogi,Gold 3,WIN,Alistar,jungle,1,7,22,3.29
Gen G Bulgogi,Gold 3,LOSS,Talon,jungle,13,9,13,2.89
Gen G Bulgogi,Gold 3,LOSS,Viego,jungle,5,15,3,0.53
Gen G Bulgogi,Gold 3,LOSS,Yone,mid,2,12,5,0.58
Gen G Bulgogi,Gold 3,LOSS,Nautilus,support,0,11,3,0.27
Gen G Bulgogi,Gold 3,WIN,Sett,top,9,6,4,2.17
Gen G Bulgogi,Gold 3,LOSS,Akali,top,22,9,6,3.11
Gen G Bulgogi,Gold 3,LOSS,Akali,mid,1,4,0,0.25
Gen G Bulgogi,Gold 3,LOSS,Akali,adc,3,9,4,0.78
Gen G Bulgogi,Gold 3,WIN,Viego,jungle,5,2,3,4
Gen G Bulgogi,Gold 3,WIN,Viego,jungle,8,4,3,2.75
Gen G Bulgogi,Gold 3,WIN,Viego,jungle,9,11,12,1.91
Gen G Bulgogi,Gold 3,LOSS,Pantheon,support,0,7,3,0.43
Gen G Bulgogi,Gold 3,LOSS,Viego,jungle,8,11,4,1.09
남기정도,Silver 2,LOSS,Yuumi,support,0,4,5,1.25
남기정도,Silver 2,LOSS,Leona,support,2,9,16,2
남기정도,Silver 2,WIN,Syndra,mid,3,2,3,3
남기정도,Silver 2,WIN,Syndra,mid,13,4,7,5
남기정도,Silver 2,LOSS,Malphite,top,5,5,2,1.4
남기정도,Silver 2,WIN,Draven,adc,5,6,10,2.5
남기정도,Silver 2,WIN,Viego,jungle,4,8,16,2.5
남기정도,Silver 2,WIN,Thresh,support,2,9,20,2.44
남기정도,Silver 2,WIN,Lulu,support,3,8,14,2.13
남기정도,Silver 2,WIN,Zac,jungle,10,4,10,5
남기정도,Silver 2,WIN,Zac,jungle,6,1,10,6
남기정도,Silver 2,LOSS,Fiora,top,4,11,2,0.55
남기정도,Silver 2,WIN,Anivia,mid,7,3,3,3.33
남기정도,Silver 2,WIN,Tryndamere,mid,4,2,2,3
남기정도,Silver 2,WIN,Zac,jungle,5,5,12,3.4
남기정도,Silver 2,WIN,Zac,jungle,5,3,13,6
남기정도,Silver 2,WIN,Olaf,jungle,11,9,6,1.89
남기정도,Silver 2,LOSS,Zac,jungle,5,7,14,2.71
남기정도,Silver 2,WIN,Zac,jungle,4,0,12,6
남기정도,Silver 2,WIN,Zac,jungle,4,1,14,8
남기정도,Silver 2,LOSS,Zac,jungle,12,5,16,5.6
남기정도,Silver 2,LOSS,Zac,jungle,12,4,17,7.25
남기정도,Silver 2,WIN,Zac,jungle,10,1,16,6
남기정도,Silver 2,LOSS,Zac,jungle,6,2,10,8
남기정도,Silver 2,WIN,Zac,jungle,12,3,16,9.33
남기정도,Silver 2,WIN,Zac,jungle,9,0,11,0
남기정도,Silver 2,WIN,Malphite,top,10,8,18,3.5
남기정도,Silver 2,WIN,Darius,top,6,1,3,9
남기정도,Silver 2,LOSS,Trundle,top,1,8,6,0.88
남기정도,Silver 2,LOSS,Volibear,top,4,7,9,1.86
캐리캐리캐리,Gold 3,WIN,Vayne,top,9,5,3,2.4
캐리캐리캐리,Gold 3,LOSS,Jinx,adc,5,8,11,2
캐리캐리캐리,Gold 3,LOSS,Darius,top,8,8,3,1.38
캐리캐리캐리,Gold 3,WIN,Darius,top,7,6,1,1.33
캐리캐리캐리,Gold 3,WIN,Darius,top,5,4,8,3.25
캐리캐리캐리,Gold 3,LOSS,Viktor,top,3,10,8,1.1
캐리캐리캐리,Gold 3,LOSS,Senna,adc,3,7,8,1.57
캐리캐리캐리,Gold 3,WIN,Senna,support,6,5,25,6.2
캐리캐리캐리,Gold 3,WIN,Jhin,adc,1,4,10,2.75
캐리캐리캐리,Gold 3,WIN,Kaisa,adc,1,5,5,1.2
캐리캐리캐리,Gold 3,LOSS,Jax,top,1,6,2,0.5
캐리캐리캐리,Gold 3,LOSS,Kaisa,adc,2,3,1,1
캐리캐리캐리,Gold 3,LOSS,Caitlyn,adc,7,8,3,1.25
캐리캐리캐리,Gold 3,LOSS,Caitlyn,adc,6,10,6,1.2
캐리캐리캐리,Gold 3,WIN,Caitlyn,adc,5,2,4,4.5
캐리캐리캐리,Gold 3,LOSS,Caitlyn,adc,3,2,1,2
캐리캐리캐리,Gold 3,WIN,Caitlyn,adc,5,2,6,5.5
캐리캐리캐리,Gold 3,LOSS,Darius,top,8,6,7,2.5
캐리캐리캐리,Gold 3,WIN,Darius,top,15,1,1,6
캐리캐리캐리,Gold 3,LOSS,Jinx,adc,2,6,4,1
캐리캐리캐리,Gold 3,WIN,Caitlyn,adc,6,12,5,0.92
캐리캐리캐리,Gold 3,WIN,Caitlyn,adc,5,3,14,6.33
캐리캐리캐리,Gold 3,LOSS,Kaisa,adc,3,7,3,0.86
캐리캐리캐리,Gold 3,WIN,Caitlyn,adc,2,2,3,2.5
캐리캐리캐리,Gold 3,WIN,Darius,top,5,4,3,2
캐리캐리캐리,Gold 3,WIN,Darius,top,2,6,7,1.5
캐리캐리캐리,Gold 3,WIN,Kaisa,adc,14,7,9,3.29
캐리캐리캐리,Gold 3,WIN,Lucian,adc,14,5,9,4.6
캐리캐리캐리,Gold 3,LOSS,Jhin,adc,9,7,5,2
캐리캐리캐리,Gold 3,LOSS,Caitlyn,adc,6,8,6,1.5
예지빵,Silver 4,LOSS,Leona,support,0,3,1,0.33
예지빵,Silver 4,LOSS,Lulu,support,0,2,4,2
예지빵,Silver 4,LOSS,Yuumi,support,1,4,3,1
예지빵,Silver 4,LOSS,Jinx,adc,9,10,13,2.2
예지빵,Silver 4,WIN,Ezreal,adc,8,1,6,4
예지빵,Silver 4,LOSS,Jinx,adc,1,8,5,0.75
예지빵,Silver 4,LOSS,Yuumi,support,2,9,27,3.22
예지빵,Silver 4,WIN,Ezreal,adc,8,4,9,4.25
예지빵,Silver 4,LOSS,Yuumi,support,1,6,13,2.33
예지빵,Silver 4,LOSS,Ezreal,adc,6,4,3,2.25
예지빵,Silver 4,LOSS,Yuumi,support,3,2,20,1.5
예지빵,Silver 4,WIN,Yuumi,support,1,1,20,1
예지빵,Silver 4,WIN,Yuumi,support,3,2,32,7.5
예지빵,Silver 4,WIN,Morgana,top,5,4,31,9
예지빵,Silver 4,LOSS,Jinx,jungle,3,5,6,1.8
예지빵,Silver 4,LOSS,Vayne,adc,5,6,2,1.17
예지빵,Silver 4,WIN,Ezreal,adc,4,3,14,6
예지빵,Silver 4,WIN,Ezreal,adc,12,9,22,3.78
예지빵,Silver 4,WIN,Caitlyn,adc,9,4,15,6
예지빵,Silver 4,WIN,Yuumi,support,4,2,21,2.5
예지빵,Silver 4,WIN,Jinx,adc,13,4,15,7
예지빵,Silver 4,WIN,Ezreal,adc,15,3,17,0.67
예지빵,Silver 4,WIN,Yuumi,support,2,2,30,6
예지빵,Silver 4,WIN,Yuumi,support,3,5,21,4.8
예지빵,Silver 4,LOSS,Jinx,adc,18,7,6,3.43
예지빵,Silver 4,LOSS,Ezreal,adc,3,6,3,1
예지빵,Silver 4,LOSS,Yuumi,support,2,8,1,0.38
예지빵,Silver 4,WIN,Senna,support,6,7,16,3.14
예지빵,Silver 4,LOSS,Lulu,support,1,5,14,3
예지빵,Silver 4,WIN,Jinx,adc,21,12,15,3
국내1위,Silver 3,WIN,Mordekaiser,mid,4,3,2,2
국내1위,Silver 3,WIN,Mordekaiser,top,15,4,1,4
국내1위,Silver 3,WIN,Draven,top,3,12,6,0.75
국내1위,Silver 3,WIN,Mordekaiser,top,7,6,5,2
국내1위,Silver 3,WIN,Mordekaiser,top,20,6,1,3.5
국내1위,Silver 3,LOSS,Ryze,top,3,12,2,0.42
국내1위,Silver 3,WIN,Jax,top,7,7,3,1.43
국내1위,Silver 3,LOSS,Kassadin,mid,1,12,4,0.42
국내1위,Silver 3,WIN,Ryze,top,5,3,3,2.67
국내1위,Silver 3,LOSS,Annie,adc,1,7,3,0.57
국내1위,Silver 3,WIN,Orianna,mid,1,4,11,3
국내1위,Silver 3,WIN,Orianna,top,8,1,3,1
국내1위,Silver 3,LOSS,Talon,mid,6,13,8,1.08
국내1위,Silver 3,LOSS,Ryze,mid,5,9,8,1.44
국내1위,Silver 3,LOSS,Ryze,mid,4,10,21,2.5
국내1위,Silver 3,WIN,Kassadin,mid,19,12,8,2.25
국내1위,Silver 3,LOSS,Ryze,mid,8,5,2,2
국내1위,Silver 3,LOSS,Ryze,top,0,6,5,0.83
국내1위,Silver 3,WIN,Ryze,mid,5,3,5,3.33
국내1위,Silver 3,WIN,Ryze,top,10,6,4,2.33
국내1위,Silver 3,WIN,Ryze,top,6,8,4,1.25
국내1위,Silver 3,WIN,Ryze,top,8,3,3,3.67
국내1위,Silver 3,WIN,Ryze,mid,9,5,12,4.2
국내1위,Silver 3,LOSS,Draven,top,4,10,6,1
국내1위,Silver 3,WIN,Ryze,top,7,4,2,2.25
국내1위,Silver 3,WIN,Ryze,top,3,0,0,3
국내1위,Silver 3,LOSS,Singed,adc,9,14,18,1.93
국내1위,Silver 3,LOSS,Ryze,top,5,8,1,0.75
국내1위,Silver 3,LOSS,Kassadin,mid,0,8,3,0.38
국내1위,Silver 3,LOSS,Ryze,mid,5,9,9,1.56
TuxeDo,Unranked,LOSS,Senna,support,3,6,10,2.17
TuxeDo,Unranked,LOSS,Pantheon,support,0,12,10,0.83
TuxeDo,Unranked,WIN,MonkeyKing,top,8,1,4,2
TuxeDo,Unranked,LOSS,Swain,support,6,13,10,1.23
TuxeDo,Unranked,WIN,Senna,mid,13,15,24,2.47
TuxeDo,Unranked,LOSS,Kaisa,mid,28,10,7,3.5
TuxeDo,Unranked,LOSS,Kaisa,mid,5,4,1,1.5
TuxeDo,Unranked,WIN,Samira,adc,2,1,0,2
TuxeDo,Unranked,LOSS,Kaisa,adc,4,8,6,1.25
TuxeDo,Unranked,LOSS,Shyvana,jungle,6,7,9,2.14
TuxeDo,Unranked,WIN,Shaco,jungle,16,0,4,0
TuxeDo,Unranked,LOSS,Akali,mid,5,6,2,1.17
TuxeDo,Unranked,WIN,Kassadin,top,23,8,27,6.25
TuxeDo,Unranked,LOSS,Zed,top,19,16,13,2
TuxeDo,Unranked,LOSS,Thresh,jungle,12,8,21,4.13
TuxeDo,Unranked,WIN,Pyke,jungle,13,7,12,3.57
TuxeDo,Unranked,LOSS,Sivir,jungle,16,15,20,2.4
TuxeDo,Unranked,WIN,Yasuo,mid,9,8,4,1.63
TuxeDo,Unranked,WIN,Ahri,mid,8,5,2,2
TuxeDo,Unranked,WIN,Shaco,jungle,14,13,14,2.15
TuxeDo,Unranked,LOSS,Jayce,jungle,12,12,8,1.67
TuxeDo,Unranked,WIN,Fiora,top,11,4,5,4
TuxeDo,Unranked,WIN,Malphite,top,6,7,7,1.86
TuxeDo,Unranked,WIN,Rumble,top,12,5,8,4
TuxeDo,Unranked,WIN,Jax,top,1,7,4,0.71
TuxeDo,Unranked,LOSS,Yasuo,top,5,13,4,0.69
TuxeDo,Unranked,WIN,Zoe,mid,9,7,16,3.57
TuxeDo,Unranked,WIN,Orianna,mid,14,15,26,2.67
TuxeDo,Unranked,WIN,Swain,mid,10,6,16,4.33
xiaojun,Bronze 4,WIN,Sylas,mid,13,6,9,3.67
xiaojun,Bronze 4,WIN,Ezreal,adc,7,1,4,1
xiaojun,Bronze 4,WIN,Ezreal,adc,2,8,8,1.25
xiaojun,Bronze 4,WIN,Xerath,support,19,5,17,7.2
xiaojun,Bronze 4,WIN,Yuumi,support,1,3,13,4.67
xiaojun,Bronze 4,LOSS,Velkoz,adc,9,6,14,3.83
xiaojun,Bronze 4,WIN,Xerath,support,6,1,12,8
xiaojun,Bronze 4,LOSS,Kaisa,adc,7,11,8,1.36
xiaojun,Bronze 4,WIN,Ezreal,adc,11,9,14,2.78
xiaojun,Bronze 4,WIN,Ezreal,adc,2,5,11,2.6
xiaojun,Bronze 4,LOSS,Lux,support,2,7,3,0.71
xiaojun,Bronze 4,WIN,Leona,support,1,7,9,1.43
xiaojun,Bronze 4,LOSS,Morgana,support,4,13,15,1.46
xiaojun,Bronze 4,LOSS,Karma,support,3,10,5,0.8
xiaojun,Bronze 4,WIN,Leona,support,2,7,19,3
xiaojun,Bronze 4,WIN,Malphite,mid,7,10,17,2.4
xiaojun,Bronze 4,LOSS,Ezreal,adc,7,11,15,2
xiaojun,Bronze 4,LOSS,Jinx,adc,6,5,5,2.2
xiaojun,Bronze 4,WIN,Kaisa,adc,13,3,19,0.67
xiaojun,Bronze 4,LOSS,Sylas,mid,3,10,4,0.7
xiaojun,Bronze 4,LOSS,Jhin,adc,7,7,9,2.29
xiaojun,Bronze 4,LOSS,Caitlyn,adc,5,7,4,1.29
xiaojun,Bronze 4,LOSS,Ezreal,adc,2,4,9,2.75
xiaojun,Bronze 4,WIN,Caitlyn,adc,11,5,12,4.6
xiaojun,Bronze 4,WIN,Ezreal,adc,8,1,3,1
xiaojun,Bronze 4,WIN,Jinx,adc,10,1,4,4
xiaojun,Bronze 4,LOSS,Jhin,adc,4,6,3,1.17
xiaojun,Bronze 4,LOSS,Ezreal,adc,3,11,4,0.64
xiaojun,Bronze 4,WIN,Jhin,adc,8,2,6,7
xiaojun,Bronze 4,WIN,Jhin,adc,5,7,5,1.43
작전사,Gold 4,LOSS,Ivern,support,0,4,2,0.5
작전사,Gold 4,LOSS,Morgana,support,1,6,1,0.33
작전사,Gold 4,WIN,Ivern,support,3,7,21,3.43
작전사,Gold 4,LOSS,Morgana,support,2,9,8,1.11
작전사,Gold 4,WIN,Ivern,support,2,6,21,3.83
작전사,Gold 4,LOSS,Morgana,support,2,8,8,1.25
작전사,Gold 4,WIN,Ivern,support,7,4,7,3.5
작전사,Gold 4,LOSS,Morgana,support,2,8,1,0.38
작전사,Gold 4,LOSS,Morgana,support,3,22,9,0.55
작전사,Gold 4,WIN,Morgana,support,5,7,11,2.29
작전사,Gold 4,WIN,Morgana,support,7,5,14,4.2
작전사,Gold 4,LOSS,Morgana,support,4,12,12,1.33
작전사,Gold 4,WIN,Morgana,support,5,9,21,2.89
작전사,Gold 4,WIN,Brand,support,12,16,21,2.06
작전사,Gold 4,WIN,Morgana,support,2,7,8,1.43
작전사,Gold 4,LOSS,Morgana,support,1,13,3,0.31
작전사,Gold 4,LOSS,Brand,support,5,12,9,1.17
작전사,Gold 4,LOSS,Ivern,jungle,2,12,9,0.92
작전사,Gold 4,WIN,Morgana,support,0,4,5,1.25
작전사,Gold 4,LOSS,Morgana,support,4,9,12,1.78
작전사,Gold 4,WIN,Ivern,jungle,0,5,7,1.4
작전사,Gold 4,LOSS,Morgana,mid,1,14,5,0.43
작전사,Gold 4,LOSS,Jhin,mid,4,7,3,1
작전사,Gold 4,WIN,Morgana,adc,9,2,8,8.5
작전사,Gold 4,WIN,Jhin,adc,5,5,5,2
작전사,Gold 4,WIN,Caitlyn,adc,12,6,13,4.17
작전사,Gold 4,LOSS,Jhin,adc,5,8,18,2.88
작전사,Gold 4,WIN,Jhin,adc,5,5,6,2.2
작전사,Gold 4,WIN,Jhin,adc,4,8,12,2
작전사,Gold 4,LOSS,Morgana,support,1,13,18,1.46
똥집돼지,Platinum 4,LOSS,Kassadin,mid,3,3,3,2
똥집돼지,Platinum 4,WIN,Kassadin,mid,8,0,6,4
똥집돼지,Platinum 4,LOSS,Ashe,adc,9,4,3,3
똥집돼지,Platinum 4,WIN,Sylas,mid,14,5,14,5.6
똥집돼지,Platinum 4,WIN,Sylas,mid,6,4,8,3.5
똥집돼지,Platinum 4,WIN,Ahri,mid,6,2,0,3
똥집돼지,Platinum 4,LOSS,Ahri,mid,2,4,5,1.75
똥집돼지,Platinum 4,WIN,Talon,mid,3,7,14,2.43
똥집돼지,Platinum 4,LOSS,Kassadin,mid,0,4,2,0.5
똥집돼지,Platinum 4,WIN,Talon,jungle,6,5,12,3.6
똥집돼지,Platinum 4,WIN,Talon,mid,9,6,8,2.83
똥집돼지,Platinum 4,LOSS,Talon,mid,15,9,6,2.33
똥집돼지,Platinum 4,LOSS,Talon,mid,5,2,6,5.5
똥집돼지,Platinum 4,LOSS,Ahri,mid,4,2,1,2.5
똥집돼지,Platinum 4,LOSS,Talon,mid,8,8,10,2.25
똥집돼지,Platinum 4,LOSS,Talon,mid,0,4,1,0.25
똥집돼지,Platinum 4,LOSS,Zed,mid,7,5,0,1.4
똥집돼지,Platinum 4,LOSS,Jayce,adc,5,3,2,2.33
똥집돼지,Platinum 4,LOSS,Renekton,top,7,8,5,1.5
똥집돼지,Platinum 4,LOSS,Jax,jungle,2,5,2,0.8
똥집돼지,Platinum 4,LOSS,Ashe,adc,3,7,3,0.86
똥집돼지,Platinum 4,LOSS,Ashe,adc,5,6,6,1.83
똥집돼지,Platinum 4,WIN,Maokai,support,4,10,21,2.5
